iter	Logloss
767	0.3975066645
768	0.3974493074
769	0.3974004657
770	0.3973471946
771	0.3972986287
772	0.3972438458
773	0.3971976235
774	0.3971416559
775	0.397088087
776	0.397001845
777	0.3969513262
778	0.396861632
779	0.3967890628
780	0.3967102992
781	0.3966719031
782	0.3965916588
783	0.3965036694
784	0.3964342144
785	0.3963669648
786	0.3963206739
787	0.3962426785
788	0.3961914086
789	0.3961260618
790	0.3960430695
791	0.3959952605
792	0.3959099155
793	0.3958360547
794	0.3957687709
795	0.3957165331
796	0.3956224337
797	0.3955574388
798	0.3954830814
799	0.3953952823
800	0.3953215299
801	0.3952529956
802	0.395194876
803	0.3950889138
804	0.3950515846
805	0.3950017272
806	0.3949563729
807	0.3948843664
808	0.3948296496
809	0.3947730566
810	0.3947045092
811	0.3946657276
812	0.3945700605
813	0.3944938061
814	0.3944360095
815	0.3943806041
816	0.3943164072
817	0.3942384224
818	0.3941231202
819	0.3940641834
820	0.3939965428
821	0.3939190154
822	0.3938561032
823	0.3938207967
824	0.3937545516
825	0.3937001239
826	0.393648048
827	0.3935827806
828	0.3935344436
829	0.3934596759
830	0.3934048352
831	0.3933526338
832	0.3932674021
833	0.3931930711
834	0.3931244816
835	0.3930610331
836	0.393016692
837	0.3929581465
838	0.3929096419
839	0.3928665918
840	0.3928081623
841	0.3927507654
842	0.3926978292
843	0.3926455718
844	0.3925837873
845	0.3925223476
846	0.3924784471
847	0.3924105104
848	0.392364349
849	0.3923155543
850	0.392262162
851	0.3922023601
852	0.3921416386
853	0.3921032362
854	0.3920703311
855	0.3920097983
856	0.3919569117
857	0.3919081103
858	0.3918577819
859	0.3918082333
860	0.3917523286
861	0.3917023983
862	0.391645769
863	0.391599177
864	0.3915303609
865	0.3914703417
866	0.3914146909
867	0.3913353296
868	0.3912831586
869	0.3912138577
870	0.3911741546
871	0.3910893673
872	0.3910302625
873	0.390952862
874	0.390908218
875	0.3908285778
876	0.3907770882
877	0.3907021636
878	0.3906549101
879	0.3905830325
880	0.3905101503
881	0.3904608578
882	0.3904324829
883	0.3903718999
884	0.3903231611
885	0.3902561205
886	0.390191975
887	0.3901195536
888	0.3900770462
889	0.390027963
890	0.3899542891
891	0.3898894688
892	0.389844845
893	0.3897937803
894	0.3897248608
895	0.3896849642
896	0.3896166524
897	0.3895703436
898	0.3895232072
899	0.389478085
900	0.3894130503
901	0.3893687624
902	0.389324108
903	0.3892677876
904	0.389243516
905	0.3892017632
906	0.3891592215
907	0.3891173346
908	0.3890450644
909	0.3890034359
910	0.3889387886
911	0.3889031645
912	0.3888476632
913	0.3887725845
914	0.3887307336
915	0.3886794745
916	0.3886091278
917	0.3885448426
918	0.3884931386
919	0.3884461539
920	0.3884058194
921	0.3883382664
922	0.388271991
923	0.3882298785
924	0.388170597
925	0.3881441939
926	0.3880901011
927	0.3880303714
928	0.3879589273
929	0.3879009503
930	0.3878620402
931	0.3878307175
932	0.3877823572
933	0.3877069119
934	0.3876433056
935	0.3875958499
936	0.3875513553
937	0.3875125508
938	0.3874433023
939	0.3873959272
940	0.3873490639
941	0.3873075004
942	0.3872628196
943	0.3872218696
944	0.387175366
945	0.3871115014
946	0.3870423047
947	0.3870001109
948	0.3869744615
949	0.3869055892
950	0.3868231833
951	0.3867605105
952	0.3867166179
953	0.3866689086
954	0.3866228978
955	0.3865765659
956	0.3865367039
957	0.3864874212
958	0.3864410837
959	0.3863915462
960	0.3863341444
961	0.3862963252
962	0.3862562903
963	0.3862295857
964	0.3861806857
965	0.3861356006
966	0.3860794298
967	0.385989148
968	0.3859279577
969	0.3858858791
970	0.3858224211
971	0.3857690185
972	0.3857052681
973	0.3856612908
974	0.3856181118
975	0.3855653925
976	0.3855268291
977	0.3855011691
978	0.3854427837
979	0.3853822609
980	0.3853233395
981	0.3852918633
982	0.3852343853
983	0.3851991942
984	0.3851575521
985	0.3851294263
986	0.3850966028
987	0.3850379358
988	0.3849726619
989	0.3849373909
990	0.3848683128
991	0.3848130696
992	0.384751589
993	0.3846915358
994	0.3846439401
995	0.384619012
996	0.3845802415
997	0.3845194652
998	0.3844782655
999	0.3844153712
1000	0.3843743756
1001	0.3843219544
1002	0.3842926366
1003	0.3842322598
1004	0.384192879
1005	0.3841273971
1006	0.3840763082
1007	0.3840284769
1008	0.3839765521
1009	0.3839198845
1010	0.3838540559
1011	0.3838186405
1012	0.3837718791
1013	0.3837118039
1014	0.3836515104
1015	0.383619741
1016	0.3835704528
1017	0.3835306532
1018	0.3834912016
1019	0.383435466
1020	0.3833830729
1021	0.3833074247
1022	0.3832544782
1023	0.3832213375
1024	0.3831905789
1025	0.3831467587
1026	0.3831159154
1027	0.3830796078
1028	0.3830459005
1029	0.3829965641
1030	0.3829764473
1031	0.3829084713
1032	0.3828642772
1033	0.3828199202
1034	0.382781614
1035	0.3827173832
1036	0.3826753299
1037	0.3826493813
1038	0.3825947699
1039	0.3825567741
1040	0.3824912935
1041	0.3824483658
1042	0.382393259
1043	0.3823644837
1044	0.382340062
1045	0.382285124
1046	0.3822513647
1047	0.3822153167
1048	0.3821800216
1049	0.3821367445
1050	0.3820921993
1051	0.3820681532
1052	0.3820369889
1053	0.3820153742
1054	0.3819752572
1055	0.3819130729
1056	0.3818875849
1057	0.3818355011
1058	0.3817806282
1059	0.3817447455
1060	0.3817047661
1061	0.3816785776
1062	0.3816266969
1063	0.3815847507
1064	0.3815676082
1065	0.3815073766
1066	0.3814647015
1067	0.3814108782
1068	0.3813638942
1069	0.3813098402
1070	0.3812877641
1071	0.3812366261
1072	0.3811982644
1073	0.3811709786
1074	0.3811282232
1075	0.3810634205
1076	0.381019744
1077	0.3809680004
1078	0.3809159516
1079	0.3808748193
1080	0.3808212485
1081	0.3807771407
1082	0.3807246425
1083	0.3806811034
1084	0.3806465848
1085	0.380593587
1086	0.3805423805
1087	0.3805202392
1088	0.3804672827
1089	0.3804108605
1090	0.3803509027
1091	0.3803330187
1092	0.3802755507
1093	0.3802126139
1094	0.3801725184
1095	0.3801322281
1096	0.3800794747
1097	0.3800336424
1098	0.3799758094
1099	0.3799368025
1100	0.3798943668
1101	0.3798510023
1102	0.3798056223
1103	0.3797551329
1104	0.379719972
1105	0.3796614649
1106	0.3796169812
1107	0.3795773095
1108	0.3795246495
1109	0.3794689874
1110	0.3794236192
1111	0.3793686258
1112	0.3793100296
1113	0.3792480735
1114	0.3791852012
1115	0.3791450507
1116	0.3790895226
1117	0.3790213887
1118	0.3789860916
1119	0.378938083
1120	0.3789065859
1121	0.3788675481
1122	0.3788270365
1123	0.378785596
1124	0.3787331026
1125	0.3786993989
1126	0.3786297975
1127	0.3785898336
1128	0.3785300112
1129	0.3784875334
1130	0.3784381733
1131	0.3784006333
1132	0.3783621823
1133	0.3782935444
1134	0.3782522806
1135	0.3782126919
1136	0.3781707399
1137	0.378123041
1138	0.3780630554
1139	0.3780284857
1140	0.3780031568
1141	0.3779669429
1142	0.3779312138
1143	0.3778953114
1144	0.3778378637
1145	0.3778001998
1146	0.3777564453
1147	0.3777211583
1148	0.3776769003
1149	0.3776333395
1150	0.3775886324
1151	0.3775682847
1152	0.3775163061
1153	0.377467324
1154	0.377426382
1155	0.3773938843
1156	0.377364388
1157	0.3773170063
1158	0.3772787531
1159	0.3772420027
1160	0.3771876133
1161	0.3771182894
1162	0.3770711515
1163	0.3770133578
1164	0.3769692394
1165	0.3769283289
1166	0.3768950913
1167	0.3768449846
1168	0.3768240002
1169	0.3767615054
1170	0.3767294692
1171	0.3766899474
1172	0.3766546669
1173	0.3766391919
1174	0.3765981302
1175	0.3765587621
1176	0.3765392559
1177	0.376493218
1178	0.3764544658
1179	0.3764156377
1180	0.3763668068
1181	0.3763260548
1182	0.3762961413
1183	0.3762608539
1184	0.3762071368
1185	0.3761807072
1186	0.3761402368
1187	0.3761090319
1188	0.3760673657
1189	0.3760391237
1190	0.3759804602
1191	0.3759421073
1192	0.3759113353
1193	0.3758730742
1194	0.3758341765
1195	0.3758087902
1196	0.3757657252
1197	0.3757222787
1198	0.3756850895
1199	0.3756495288
1200	0.3756176135
1201	0.3755841911
1202	0.3755350641
1203	0.3754963563
1204	0.3754574384
1205	0.3754088045
1206	0.375370172
1207	0.3753275327
1208	0.3752965316
1209	0.3752452497
1210	0.375204414
1211	0.3751936507
1212	0.3751763923
1213	0.3751200222
1214	0.3750888375
1215	0.3750443608
1216	0.3750026763
1217	0.3749730772
1218	0.3749446323
1219	0.3749166692
1220	0.3748884977
1221	0.3748602994
1222	0.3748177713
1223	0.374768915
1224	0.3747320694
1225	0.3746974971
1226	0.3746802137
1227	0.374635528
1228	0.3745961007
1229	0.3745402701
1230	0.3745014276
1231	0.37445195
1232	0.3744312014
1233	0.3743898319
1234	0.3743654213
1235	0.3743242843
1236	0.3742803203
1237	0.3742434544
1238	0.3741980003
1239	0.3741618576
1240	0.3741324656
1241	0.3740846406
1242	0.3740285231
1243	0.3739916113
1244	0.3739473422
1245	0.3739072473
1246	0.3738769419
1247	0.3738279767
1248	0.3737924368
1249	0.3737550788
1250	0.3737343396
1251	0.3736930386
1252	0.3736555303
1253	0.3736227194
1254	0.3735950698
1255	0.3735542289
1256	0.3735140801
1257	0.373483773
1258	0.3734474876
1259	0.3734093375
1260	0.3733719427
1261	0.3733463118
1262	0.3733161464
1263	0.3732771709
1264	0.3732407496
1265	0.3732300032
1266	0.3731900966
1267	0.3731494246
1268	0.373101622
1269	0.3730490315
1270	0.373001452
1271	0.3729642795
1272	0.3729451034
1273	0.3729172886
1274	0.3728905678
1275	0.3728573641
1276	0.3728186662
1277	0.372781523
1278	0.3727424247
1279	0.3727082797
1280	0.3726724803
1281	0.3726330481
1282	0.3726052485
1283	0.3725771347
1284	0.3725145654
1285	0.3724805394
1286	0.3724319837
1287	0.3723936834
1288	0.372360395
1289	0.372322221
1290	0.3723074322
1291	0.372294301
1292	0.3722478977
1293	0.3722151475
1294	0.3721638431
1295	0.3721367171
1296	0.3720912547
1297	0.3720525756
1298	0.3720106466
1299	0.3719603176
1300	0.3719276314
1301	0.3718840446
1302	0.3718480736
1303	0.3718179117
1304	0.3717675191
1305	0.3717336569
1306	0.3716859097
1307	0.3716458982
1308	0.371635317
1309	0.3716050479
1310	0.3715576736
1311	0.371513773
1312	0.3714725752
1313	0.371442022
1314	0.3713983672
1315	0.3713576895
1316	0.3713141268
1317	0.3712643986
1318	0.3712288892
1319	0.3711856187
1320	0.3711610615
1321	0.371127088
1322	0.3711013423
1323	0.3710632252
1324	0.3710323469
1325	0.3709963035
1326	0.3709724884
1327	0.370932279
1328	0.3709035783
1329	0.3708652925
1330	0.3708193329
1331	0.3707769342
1332	0.370757406
1333	0.3707097891
1334	0.3706764805
1335	0.3706250154
1336	0.3705903961
1337	0.3705538562
1338	0.3705214366
1339	0.3704719704
1340	0.3704221742
1341	0.3703787057
1342	0.3703469538
1343	0.3703216146
1344	0.3702719548
1345	0.3702277362
1346	0.3701975679
1347	0.3701694453
1348	0.3701503721
1349	0.3701110878
1350	0.3700870824
1351	0.3700501697
1352	0.3700279184
1353	0.3699874507
1354	0.3699303902
1355	0.3699061392
1356	0.3698599981
1357	0.3698163811
1358	0.3697711855
1359	0.3697255974
1360	0.3696863618
1361	0.3696705842
1362	0.3696441235
1363	0.3696194651
1364	0.3695873001
1365	0.3695533771
1366	0.3695099778
1367	0.3694912717
1368	0.3694660772
1369	0.3694312303
1370	0.3693887383
1371	0.3693642203
1372	0.3693387521
1373	0.3693198132
1374	0.369280198
1375	0.3692482395
1376	0.3692227644
1377	0.3691931233
1378	0.3691460654
1379	0.3691363255
1380	0.3691073958
1381	0.3690657276
1382	0.3690197242
1383	0.3689844303
1384	0.3689601369
1385	0.3689335315
1386	0.3688905271
1387	0.3688517439
1388	0.3688083196
1389	0.3687794667
1390	0.3687619906
1391	0.3687275549
1392	0.3686985429
1393	0.3686704686
1394	0.3686371154
1395	0.3686084731
1396	0.3685891255
1397	0.3685529517
1398	0.3685152081
1399	0.3684972012
1400	0.3684548317
1401	0.3684257966
1402	0.368382995
1403	0.3683570738
1404	0.3683268067
1405	0.3682977001
1406	0.3682575265
1407	0.368206063
1408	0.36816865
1409	0.3681442944
1410	0.3680962448
1411	0.3680805192
1412	0.3680579774
1413	0.368008757
1414	0.3679651847
1415	0.3679313902
1416	0.3678982773
1417	0.3678667557
1418	0.367834332
1419	0.3678072623
1420	0.3677632167
1421	0.3677370309
1422	0.3677106176
1423	0.367664403
1424	0.3676267527
1425	0.3675989553
1426	0.3675746041
1427	0.3675265217
1428	0.3674906976
1429	0.367462454
1430	0.3674295469
1431	0.3674037461
1432	0.3673676328
1433	0.3673212673
1434	0.3672794735
1435	0.3672543379
1436	0.3672315536
1437	0.3671853045
1438	0.3671597189
1439	0.3671258758
1440	0.3670894103
1441	0.3670494692
1442	0.3670096528
1443	0.3669714962
1444	0.3669305221
1445	0.3668997126
1446	0.3668942053
1447	0.3668697995
1448	0.3668474124
1449	0.3667946956
1450	0.3667671469
1451	0.36674953
1452	0.3667074852
1453	0.3666685252
1454	0.3666379397
1455	0.3665960795
1456	0.3665644962
1457	0.3665208757
1458	0.3664907646
1459	0.366467261
1460	0.3664321963
1461	0.3663897969
1462	0.3663483428
1463	0.3663167539
1464	0.3662859113
1465	0.3662600676
1466	0.3662232829
1467	0.3661958064
1468	0.3661550417
1469	0.3661323566
1470	0.3661033634
1471	0.3660781846
1472	0.3660495879
1473	0.3660205646
1474	0.3659923593
1475	0.3659658983
1476	0.3659401199
1477	0.3659137295
1478	0.3658723126
1479	0.3658507858
1480	0.3658203679
1481	0.3657711557
1482	0.3657304672
1483	0.3657142091
1484	0.3656906381
1485	0.365653826
1486	0.3656167455
1487	0.3655787329
1488	0.3655474098
1489	0.3655162699
1490	0.3654839076
1491	0.365450537
1492	0.3654278766
1493	0.3653942295
1494	0.3653665813
1495	0.3653235315
1496	0.3653138088
1497	0.3652792868
1498	0.3652298757
1499	0.3652073371
1500	0.3651830483
1501	0.3651459596
1502	0.3651376268
1503	0.365103948
1504	0.3650725799
1505	0.3650364383
1506	0.3650148712
1507	0.365000417
1508	0.3649608194
1509	0.3649322942
1510	0.3649033948
1511	0.3648891904
1512	0.3648524516
