iter	RMSE
3009	2796.097701
3010	2795.488188
3011	2795.023351
3012	2794.98373
3013	2794.585762
3014	2794.228506
3015	2793.867908
3016	2793.329777
3017	2792.59669
3018	2791.750519
3019	2791.726768
3020	2791.171191
3021	2790.702207
3022	2790.250189
3023	2789.846523
3024	2789.421482
3025	2789.100905
3026	2788.720848
3027	2788.447059
3028	2787.923722
3029	2787.714639
3030	2787.151854
3031	2786.847494
3032	2786.391738
3033	2785.516611
3034	2785.294125
3035	2784.966949
3036	2784.440755
3037	2783.811464
3038	2783.333141
3039	2782.987111
3040	2782.948801
3041	2782.200665
3042	2781.622445
3043	2781.248767
3044	2780.77874
3045	2780.235919
3046	2779.742393
3047	2779.429225
3048	2778.896457
3049	2778.495465
3050	2778.472777
3051	2778.138872
3052	2777.645856
3053	2777.193934
3054	2776.832682
3055	2776.493762
3056	2776.166762
3057	2775.742215
3058	2775.293548
3059	2774.644191
3060	2774.263166
3061	2773.868139
3062	2773.314066
3063	2772.887063
3064	2772.74971
3065	2772.256072
3066	2771.871671
3067	2771.390108
3068	2770.74667
3069	2770.271933
3070	2769.737984
3071	2769.331257
3072	2768.942912
3073	2768.534548
3074	2768.025044
3075	2767.579552
3076	2767.228766
3077	2766.775425
3078	2766.439444
3079	2765.996129
3080	2765.841244
3081	2765.352806
3082	2765.226287
3083	2764.771198
3084	2764.117699
3085	2763.705284
3086	2763.277669
3087	2762.770981
3088	2762.483968
3089	2762.08188
3090	2761.734017
3091	2761.476903
3092	2760.986986
3093	2760.485889
3094	2760.148369
3095	2759.726164
3096	2759.009536
3097	2758.536186
3098	2758.20027
3099	2757.715185
3100	2757.496294
3101	2757.293788
3102	2756.901981
3103	2756.594746
3104	2756.300562
3105	2755.855446
3106	2755.408412
3107	2755.038296
3108	2754.676281
3109	2754.186788
3110	2753.665781
3111	2753.34593
3112	2752.998031
3113	2752.507604
3114	2751.950818
3115	2751.462078
3116	2750.658426
3117	2750.016227
3118	2749.415566
3119	2748.940149
3120	2748.40098
3121	2748.366965
3122	2747.802091
3123	2747.258394
3124	2746.738363
3125	2746.28788
3126	2746.003777
3127	2745.655111
3128	2745.143607
3129	2744.606268
3130	2744.35879
3131	2744.035532
3132	2743.636287
3133	2743.258918
3134	2742.930108
3135	2742.726748
3136	2742.388993
3137	2741.803658
3138	2741.50366
3139	2741.036574
3140	2740.619247
3141	2740.213164
3142	2739.898049
3143	2739.623141
3144	2739.083452
3145	2738.7787
3146	2738.185984
3147	2737.789225
3148	2737.314476
3149	2737.056068
3150	2736.808256
3151	2736.419274
3152	2735.828124
3153	2735.351876
3154	2735.072229
3155	2734.419671
3156	2734.223282
3157	2733.903276
3158	2733.450618
3159	2733.017055
3160	2732.598716
3161	2732.260198
3162	2731.586856
3163	2731.061301
3164	2730.543161
3165	2729.955771
3166	2729.597787
3167	2729.304228
3168	2728.945112
3169	2728.542825
3170	2728.14281
3171	2728.109272
3172	2727.919261
3173	2727.110059
3174	2726.61967
3175	2726.206643
3176	2725.72789
3177	2725.349336
3178	2725.085666
3179	2724.662462
3180	2724.462753
3181	2724.041661
3182	2723.580041
3183	2722.9405
3184	2722.730922
3185	2722.322329
3186	2721.956242
3187	2721.6003
3188	2721.172166
3189	2720.747264
3190	2720.291043
3191	2719.999598
3192	2719.805726
3193	2719.064772
3194	2718.722746
3195	2718.194468
3196	2717.708052
3197	2717.199138
3198	2716.76155
3199	2716.498148
3200	2716.425696
3201	2715.900964
3202	2715.439774
3203	2714.924655
3204	2714.484455
3205	2714.031429
3206	2713.772215
3207	2713.661032
3208	2713.21205
3209	2712.901187
3210	2712.825381
3211	2712.60675
3212	2712.382999
3213	2712.12756
3214	2711.816629
3215	2711.053759
3216	2710.652679
3217	2710.492497
3218	2710.454602
3219	2709.799352
3220	2709.366525
3221	2708.94907
3222	2708.575937
3223	2708.313737
3224	2707.888409
3225	2707.558161
3226	2707.198012
3227	2706.748566
3228	2706.331192
3229	2705.682385
3230	2705.35944
3231	2705.051125
3232	2704.60539
3233	2704.144982
3234	2703.672243
3235	2703.165951
3236	2702.629182
3237	2702.420112
3238	2701.749339
3239	2701.328787
3240	2700.848332
3241	2700.730809
3242	2700.336219
3243	2700.031855
3244	2699.602302
3245	2699.179155
3246	2698.843468
3247	2698.469674
3248	2698.250713
3249	2697.88698
3250	2697.688499
3251	2697.244272
3252	2697.098089
3253	2696.360143
3254	2695.952365
3255	2695.567041
3256	2695.089447
3257	2694.772393
3258	2694.40981
3259	2694.015988
3260	2693.727952
3261	2693.459453
3262	2692.79803
3263	2692.490648
3264	2692.133298
3265	2691.836892
3266	2691.539902
3267	2691.26733
3268	2690.928771
3269	2690.558267
3270	2690.210837
3271	2689.943844
3272	2689.238863
3273	2689.033235
3274	2688.625412
3275	2688.442771
3276	2688.1223
3277	2687.468312
3278	2687.154075
3279	2686.884531
3280	2686.383979
3281	2685.927807
3282	2685.461324
3283	2684.93622
3284	2684.609633
3285	2684.180565
3286	2683.781234
3287	2683.470288
3288	2683.132577
3289	2682.671506
3290	2682.148944
3291	2681.818113
3292	2681.249068
3293	2680.750835
3294	2680.279802
3295	2679.860201
3296	2679.584177
3297	2679.351464
3298	2678.945786
3299	2678.727736
3300	2678.568417
3301	2677.921068
3302	2677.272721
3303	2676.625208
3304	2676.176866
3305	2675.889211
3306	2675.377735
3307	2675.02805
3308	2674.527933
3309	2674.191275
3310	2673.739969
3311	2673.142313
3312	2672.56254
3313	2672.32306
3314	2671.723005
3315	2671.391063
3316	2671.149552
3317	2670.616356
3318	2670.430128
3319	2669.971437
3320	2669.460725
3321	2669.160501
3322	2668.743865
3323	2668.436488
3324	2668.216572
3325	2667.783191
3326	2667.300061
3327	2666.64043
3328	2666.335998
3329	2665.858214
3330	2665.55767
3331	2665.224283
3332	2664.838928
3333	2664.473705
3334	2664.166935
3335	2663.889688
3336	2663.336991
3337	2662.916099
3338	2662.424274
3339	2661.979256
3340	2661.559093
3341	2661.244884
3342	2660.784281
3343	2660.514986
3344	2660.039572
3345	2659.605265
3346	2659.312235
3347	2658.917351
3348	2658.559333
3349	2658.219104
3350	2657.776231
3351	2657.326568
3352	2657.152721
3353	2656.580245
3354	2656.287589
3355	2656.11598
3356	2655.745996
3357	2655.320534
3358	2655.148822
3359	2654.954611
3360	2654.25156
3361	2653.869002
3362	2653.34026
3363	2653.068413
3364	2652.7098
3365	2652.02521
3366	2651.548065
3367	2651.102996
3368	2650.832729
3369	2650.531007
3370	2650.279616
3371	2649.816349
3372	2649.485704
3373	2648.911278
3374	2648.591502
3375	2648.331327
3376	2647.900063
3377	2647.603311
3378	2647.122968
3379	2646.947037
3380	2646.755261
3381	2646.38688
3382	2646.074905
3383	2645.681459
3384	2645.29867
3385	2644.79333
3386	2644.353784
3387	2643.93656
3388	2643.75788
3389	2643.373671
3390	2643.055602
3391	2642.4604
3392	2642.239407
3393	2641.766598
3394	2641.294909
3395	2640.719446
3396	2640.375596
3397	2640.19996
3398	2640.161353
3399	2639.73862
3400	2639.478914
3401	2639.256989
3402	2638.963729
3403	2638.79825
3404	2638.262416
3405	2637.8398
3406	2637.529781
3407	2637.00144
3408	2636.880148
3409	2636.449555
3410	2635.949513
3411	2635.76792
3412	2635.363113
3413	2635.021522
3414	2634.797762
3415	2634.650248
3416	2634.132823
3417	2633.665386
3418	2633.116683
3419	2632.704482
3420	2632.188204
3421	2631.746227
3422	2631.314162
3423	2631.152343
3424	2630.866776
3425	2630.642314
3426	2630.088432
3427	2629.798487
3428	2629.509199
3429	2629.113208
3430	2628.728647
3431	2628.43853
3432	2628.144905
3433	2627.972657
3434	2627.817995
3435	2627.298399
3436	2626.988923
3437	2626.31258
3438	2625.831901
3439	2625.381421
3440	2624.994285
3441	2624.777307
3442	2624.607687
3443	2624.332471
3444	2624.0662
3445	2623.543239
3446	2623.519556
3447	2623.315366
3448	2623.054012
3449	2622.849608
3450	2622.471943
3451	2622.204704
3452	2621.744741
3453	2621.328077
3454	2621.003824
3455	2620.468957
3456	2620.019337
3457	2619.705873
3458	2619.449086
3459	2619.033118
3460	2618.981573
3461	2618.53117
3462	2618.060784
3463	2617.679688
3464	2617.284288
3465	2617.248864
3466	2616.789192
3467	2616.385099
3468	2616.126475
3469	2616.092155
3470	2615.690311
3471	2615.405443
3472	2615.288423
3473	2614.92465
3474	2614.722638
3475	2614.200613
3476	2613.770547
3477	2613.176918
3478	2612.879119
3479	2612.489446
3480	2612.200629
3481	2611.922321
3482	2611.723119
3483	2611.179985
3484	2610.690131
3485	2610.4089
3486	2610.192548
3487	2609.806312
3488	2609.628806
3489	2609.229724
3490	2608.731034
3491	2608.393092
3492	2608.048842
3493	2607.605578
3494	2607.173092
3495	2606.758988
3496	2606.562149
3497	2606.175477
3498	2605.927755
3499	2605.629084
3500	2605.500209
3501	2605.33796
3502	2604.911566
3503	2604.71367
3504	2604.465871
3505	2603.993826
3506	2603.796031
3507	2603.392415
3508	2603.061931
3509	2602.665748
3510	2602.228039
3511	2602.068317
3512	2601.75403
3513	2601.271062
3514	2601.004794
3515	2600.76024
3516	2600.37994
3517	2600.345074
3518	2600.306976
3519	2599.86135
3520	2599.525729
3521	2599.217708
3522	2598.705544
3523	2598.444445
3524	2598.076069
3525	2597.705632
3526	2597.230757
3527	2596.92678
3528	2596.510164
3529	2596.475479
3530	2595.801383
3531	2595.359006
3532	2594.734612
3533	2594.127499
3534	2593.848405
3535	2593.361945
3536	2592.897604
3537	2592.517405
3538	2592.324172
3539	2592.29535
3540	2591.890185
3541	2591.482868
3542	2591.187752
3543	2591.15335
3544	2590.592364
3545	2590.141918
3546	2589.741808
3547	2589.239773
3548	2589.026834
3549	2588.672699
3550	2588.300992
3551	2587.942968
3552	2587.721364
3553	2587.472308
3554	2587.332781
3555	2587.062632
3556	2586.792383
3557	2586.469303
3558	2586.105019
3559	2585.986117
3560	2585.482811
3561	2585.448782
3562	2585.194274
3563	2584.964156
3564	2584.601926
3565	2584.320676
3566	2583.822203
3567	2583.464916
3568	2583.102256
3569	2582.913388
3570	2582.876621
3571	2582.599035
3572	2582.24806
3573	2581.915294
3574	2581.282528
3575	2580.980544
3576	2580.674722
3577	2580.007918
3578	2579.685175
3579	2579.295009
3580	2578.954168
3581	2578.606811
3582	2578.057355
3583	2577.622656
3584	2577.124431
3585	2576.794367
3586	2576.410636
3587	2576.118633
3588	2576.085987
3589	2575.852304
3590	2575.600403
3591	2575.084447
3592	2574.51189
3593	2574.478221
3594	2574.079968
3595	2573.876785
3596	2573.602072
3597	2573.291735
3598	2572.584082
3599	2572.251535
3600	2571.975534
3601	2571.576584
3602	2571.273823
3603	2571.080849
3604	2570.723478
3605	2570.469736
3606	2570.436446
3607	2569.997853
3608	2569.606103
3609	2569.098707
3610	2568.90526
3611	2568.499511
3612	2567.937674
3613	2567.500221
3614	2566.873926
3615	2566.587587
3616	2566.298339
3617	2566.140176
3618	2565.83972
3619	2565.293117
3620	2565.092457
3621	2564.681421
3622	2564.269289
3623	2563.719488
3624	2563.40762
3625	2563.127526
3626	2562.751067
3627	2562.304586
3628	2562.069445
3629	2561.457929
3630	2561.125165
3631	2560.953991
3632	2560.917465
3633	2560.685049
3634	2560.513468
3635	2560.00145
3636	2559.7375
3637	2559.283059
3638	2558.929471
3639	2558.896567
3640	2558.687015
3641	2558.427699
3642	2558.27332
3643	2558.073752
3644	2557.600343
3645	2557.248526
3646	2556.954418
3647	2556.726386
3648	2556.248799
3649	2555.861728
3650	2555.478587
3651	2555.165532
3652	2554.856793
3653	2554.827625
3654	2554.393456
3655	2554.060751
3656	2553.042167
3657	2552.612418
3658	2552.46674
3659	2552.314212
3660	2552.281392
3661	2551.949902
3662	2551.835883
3663	2551.534046
3664	2551.099309
3665	2550.782526
3666	2550.747899
3667	2550.099464
3668	2549.701188
3669	2549.341189
3670	2549.178941
3671	2548.92493
3672	2548.668493
3673	2548.3424
3674	2548.033497
3675	2547.641658
3676	2547.443927
3677	2547.035584
3678	2546.664381
3679	2546.040038
3680	2545.644418
3681	2545.490133
3682	2545.252
3683	2544.790156
3684	2544.443034
3685	2544.411613
3686	2544.264901
3687	2543.68316
3688	2543.404288
3689	2543.063496
3690	2542.743167
3691	2542.453627
3692	2541.957179
3693	2541.507203
3694	2540.989587
3695	2540.645489
3696	2540.228612
3697	2539.904361
3698	2539.626096
3699	2539.164824
3700	2538.923694
3701	2538.747258
3702	2538.537813
3703	2538.112255
3704	2537.517293
3705	2537.228521
3706	2537.111459
3707	2536.585026
3708	2536.139597
3709	2535.645009
3710	2535.417126
3711	2534.842295
3712	2534.482571
3713	2534.124119
3714	2533.671059
3715	2533.110131
3716	2532.743105
3717	2532.37956
3718	2532.125958
3719	2531.845024
3720	2531.214639
3721	2530.960426
3722	2530.914219
3723	2530.672085
3724	2530.41825
3725	2530.032951
3726	2529.559107
3727	2529.18208
3728	2528.619861
3729	2528.441031
3730	2528.061855
3731	2527.291474
3732	2526.936004
3733	2526.902948
3734	2526.681621
3735	2526.228675
3736	2525.571691
3737	2525.298661
3738	2525.027788
3739	2524.478172
3740	2523.821598
3741	2523.333439
3742	2523.044492
3743	2522.732847
3744	2522.025981
3745	2521.83571
3746	2521.4153
3747	2521.229459
3748	2520.72698
3749	2520.248827
3750	2519.935479
3751	2519.664979
3752	2519.17151
3753	2518.937912
3754	2518.904955
3755	2518.780639
3756	2518.513924
3757	2518.272854
3758	2518.124645
3759	2517.688012
3760	2517.36062
3761	2517.093619
3762	2516.805535
3763	2516.199393
3764	2515.753565
3765	2515.324053
3766	2514.908533
3767	2514.763382
3768	2514.63206
3769	2514.427367
3770	2514.245266
3771	2513.941709
3772	2513.491561
3773	2513.351256
3774	2512.946776
3775	2512.580908
3776	2512.558443
3777	2512.53518
3778	2512.200897
3779	2511.875679
3780	2511.507025
3781	2511.204222
3782	2510.759861
3783	2510.389881
3784	2510.01142
3785	2509.581776
3786	2509.217832
3787	2508.959951
3788	2508.657559
3789	2508.312523
3790	2508.099926
3791	2507.78037
3792	2507.422411
3793	2506.996728
3794	2506.851448
3795	2506.617865
3796	2506.207044
3797	2505.882097
3798	2505.455656
3799	2505.061268
3800	2504.675887
3801	2504.519101
3802	2504.228826
3803	2503.981393
3804	2503.800552
3805	2503.318806
3806	2503.068664
3807	2502.714342
3808	2502.570383
3809	2502.381788
3810	2502.195482
3811	2501.821173
3812	2501.694728
3813	2501.419694
3814	2501.095784
3815	2500.820733
3816	2500.353148
3817	2499.948266
3818	2499.61486
3819	2499.083881
3820	2498.897689
3821	2498.731366
3822	2498.375573
3823	2497.912696
3824	2497.557013
3825	2497.277839
3826	2497.251956
3827	2496.817393
3828	2495.834042
3829	2495.459641
3830	2495.200525
3831	2495.077624
3832	2494.656991
3833	2494.28101
3834	2494.04291
3835	2493.839833
3836	2493.369689
3837	2493.064125
3838	2493.038392
3839	2492.800212
3840	2492.354403
3841	2491.660949
3842	2491.144688
3843	2490.869893
3844	2490.50628
3845	2490.252251
3846	2489.946873
3847	2489.916403
3848	2489.77627
3849	2489.590817
3850	2489.190926
3851	2489.03143
3852	2488.682554
3853	2488.430552
3854	2488.158881
3855	2487.867405
3856	2487.400234
3857	2487.163519
3858	2486.947007
3859	2486.65266
3860	2486.246028
3861	2485.805124
3862	2485.777363
3863	2485.388325
3864	2485.021116
3865	2484.989908
3866	2484.447417
3867	2484.099928
3868	2483.674273
3869	2483.51443
3870	2482.949193
3871	2482.561001
3872	2482.328493
3873	2482.024032
3874	2481.5727
3875	2481.227348
3876	2481.058636
3877	2480.98
3878	2480.731228
3879	2480.251313
3880	2479.602004
3881	2479.355057
3882	2479.012896
3883	2478.787472
3884	2478.475281
3885	2478.048329
3886	2477.638806
3887	2477.498587
3888	2477.158442
3889	2477.019316
3890	2476.771983
3891	2476.515123
3892	2476.261012
3893	2475.969312
3894	2475.78537
3895	2475.609008
3896	2475.116414
3897	2474.715315
3898	2474.269476
3899	2474.09605
3900	2473.729507
3901	2473.380347
3902	2473.079573
3903	2472.846769
3904	2472.524871
3905	2472.128433
3906	2471.749448
3907	2471.269039
3908	2470.98991
3909	2470.790534
3910	2470.327861
3911	2470.114665
3912	2469.737543
3913	2469.357722
3914	2468.904624
3915	2468.872922
3916	2468.645596
3917	2468.39483
3918	2468.193673
3919	2467.826478
3920	2467.657921
3921	2467.450409
3922	2467.4233
3923	2467.392908
3924	2467.001212
3925	2466.660167
3926	2466.237979
3927	2465.962267
3928	2465.796858
3929	2465.765559
3930	2465.305705
3931	2464.894247
3932	2464.516637
3933	2464.280299
3934	2464.250131
3935	2463.847186
3936	2463.599541
3937	2463.321828
3938	2463.016392
3939	2462.61082
3940	2462.20387
3941	2461.824085
3942	2461.523787
3943	2461.196274
3944	2460.96192
3945	2460.668906
3946	2459.949475
3947	2459.610629
3948	2459.220319
3949	2458.812183
3950	2458.404594
3951	2457.973646
3952	2457.733436
3953	2457.546029
3954	2457.075535
3955	2456.912525
3956	2456.687209
3957	2456.286056
3958	2456.26594
3959	2456.23572
3960	2455.970508
3961	2455.63448
3962	2455.133546
3963	2454.974335
3964	2454.662938
3965	2454.430961
3966	2454.201282
3967	2453.845379
3968	2453.580911
3969	2453.353566
3970	2452.964764
3971	2452.640993
3972	2452.35372
3973	2452.093115
3974	2451.871811
3975	2451.49464
3976	2451.260264
3977	2450.775693
3978	2450.358126
3979	2449.985355
3980	2449.555594
3981	2449.202587
3982	2449.002819
3983	2448.508158
3984	2448.144645
3985	2448.018134
3986	2447.796684
3987	2447.621519
3988	2447.407966
3989	2446.973894
3990	2446.64348
3991	2446.22793
3992	2446.049704
3993	2445.827089
3994	2445.654485
3995	2445.252377
3996	2444.969082
3997	2444.63583
3998	2443.854922
3999	2443.45339
4000	2443.049193
4001	2442.859683
4002	2442.573531
4003	2442.254637
4004	2441.882166
4005	2441.665333
4006	2441.503968
4007	2441.069811
4008	2440.850498
4009	2440.563848
4010	2440.533857
4011	2440.406104
4012	2440.039638
4013	2439.716993
4014	2439.373293
4015	2439.112832
4016	2438.687077
4017	2438.500982
4018	2438.313955
4019	2437.872043
4020	2437.617505
4021	2437.16288
4022	2436.988008
4023	2436.545267
4024	2436.276459
4025	2435.781668
4026	2435.509685
4027	2435.116676
4028	2434.62964
4029	2434.330376
4030	2434.259298
4031	2434.079038
4032	2433.668672
4033	2433.50106
4034	2433.219411
4035	2433.19907
4036	2433.010782
4037	2432.583156
4038	2432.350822
4039	2432.011481
4040	2431.546771
4041	2431.267754
4042	2431.173015
4043	2430.911823
4044	2430.658228
4045	2429.710148
4046	2429.263359
4047	2429.019575
4048	2428.713032
4049	2428.274855
4050	2427.933264
4051	2427.695798
4052	2427.542785
4053	2427.14251
4054	2426.832726
4055	2426.411125
4056	2426.176434
4057	2425.709628
4058	2425.442132
4059	2425.145097
4060	2424.853106
4061	2424.493557
4062	2424.177272
4063	2423.733637
4064	2423.499034
4065	2423.157084
4066	2422.956468
4067	2422.708254
4068	2422.689011
4069	2422.468647
4070	2422.113182
4071	2421.747433
4072	2421.514249
4073	2421.146102
4074	2420.823083
4075	2420.375632
4076	2419.890215
4077	2419.757891
4078	2419.527023
4079	2419.320837
4080	2418.984438
4081	2418.442681
4082	2418.132601
4083	2417.728105
4084	2417.604383
4085	2417.448161
4086	2417.116664
4087	2417.055181
4088	2416.979387
4089	2416.771461
4090	2416.664228
4091	2416.342746
4092	2415.917354
4093	2415.904505
4094	2415.824641
4095	2415.609745
4096	2415.338336
4097	2414.799343
4098	2414.65179
4099	2414.320644
4100	2414.114377
4101	2413.615783
4102	2412.684143
4103	2412.361365
4104	2411.978143
4105	2411.538577
4106	2411.184013
4107	2410.81428
4108	2410.548591
4109	2410.420986
4110	2410.257826
4111	2409.951573
4112	2409.537418
4113	2409.138164
4114	2408.573606
4115	2408.186913
4116	2407.800151
4117	2407.668631
4118	2407.101571
4119	2406.977534
4120	2406.396166
4121	2405.923359
4122	2405.781198
4123	2405.554009
4124	2405.162067
4125	2404.80515
4126	2404.382762
4127	2403.941143
4128	2403.480164
4129	2403.001865
4130	2402.794992
4131	2402.535382
4132	2402.400571
4133	2402.26266
4134	2401.906499
4135	2401.563004
4136	2401.266296
4137	2401.114897
4138	2400.822968
4139	2400.390474
4140	2400.215517
4141	2399.989574
4142	2399.819325
4143	2399.449377
4144	2398.871083
4145	2398.59662
4146	2398.460877
4147	2398.103668
4148	2398.007767
4149	2397.860271
4150	2397.562051
4151	2397.280883
4152	2397.019992
4153	2396.721843
4154	2396.585989
4155	2396.37995
4156	2396.363042
4157	2395.889175
4158	2395.760649
4159	2395.417376
4160	2395.052683
4161	2394.786251
4162	2394.521489
4163	2394.327285
4164	2393.979083
4165	2393.954277
4166	2393.677004
4167	2393.487555
4168	2393.141428
4169	2392.751795
4170	2392.354024
4171	2392.335547
4172	2392.133439
4173	2391.86724
4174	2391.534399
4175	2391.096
4176	2390.932419
4177	2390.741423
4178	2390.276553
4179	2390.01539
4180	2389.877555
4181	2389.560989
4182	2389.146189
4183	2388.721823
4184	2388.496614
4185	2388.145232
4186	2388.019941
4187	2387.72709
4188	2387.388418
4189	2387.197793
4190	2386.787406
4191	2386.53292
4192	2386.198681
4193	2385.914516
4194	2385.607622
4195	2385.223151
4196	2384.714581
4197	2384.442805
4198	2384.085036
4199	2383.279213
4200	2383.117236
4201	2382.817589
4202	2382.425712
4203	2382.087103
4204	2382.05593
4205	2381.833778
4206	2381.815909
4207	2381.631906
4208	2381.433451
4209	2380.957317
4210	2380.801149
4211	2380.492039
4212	2380.313499
4213	2379.916421
4214	2379.670219
4215	2379.39621
4216	2378.814745
4217	2378.331772
4218	2378.05355
4219	2377.88915
4220	2377.872608
4221	2377.684755
4222	2377.297028
4223	2377.030662
4224	2376.93729
4225	2376.600057
4226	2376.271668
4227	2375.998248
4228	2375.594678
4229	2375.261291
4230	2374.963126
4231	2374.439918
4232	2374.258018
4233	2374.027827
4234	2373.667068
4235	2373.397962
4236	2373.216075
4237	2373.010809
4238	2372.596683
4239	2372.07847
4240	2371.979961
4241	2371.84139
4242	2371.220627
4243	2370.923377
4244	2370.613093
4245	2370.169207
4246	2370.142401
4247	2369.776091
4248	2369.402194
4249	2369.009045
4250	2368.880692
4251	2368.5248
4252	2368.067074
4253	2367.724852
4254	2367.706972
4255	2367.467241
4256	2367.307638
4257	2367.064019
4258	2366.835141
4259	2366.509249
4260	2366.022178
4261	2365.737356
4262	2365.364135
4263	2365.22209
4264	2364.913311
4265	2364.523751
4266	2363.950599
4267	2363.455726
4268	2362.975961
4269	2362.946177
4270	2362.628791
4271	2362.32635
4272	2361.847193
4273	2361.55398
4274	2361.352986
4275	2360.881184
4276	2360.573657
4277	2360.454132
4278	2359.941221
4279	2359.432361
4280	2359.171554
4281	2358.776031
4282	2358.288957
4283	2358.137575
4284	2357.933507
4285	2357.351381
4286	2356.777761
4287	2356.747747
4288	2356.614083
4289	2356.252211
4290	2355.859544
4291	2355.618817
4292	2355.219997
4293	2354.918429
4294	2354.507625
4295	2354.120731
4296	2353.636742
4297	2353.607653
4298	2353.08333
4299	2352.906618
4300	2352.683854
4301	2352.329714
4302	2352.310676
4303	2352.012978
4304	2351.880218
4305	2351.763914
4306	2351.35321
4307	2351.068239
4308	2350.642217
4309	2350.606504
4310	2350.365791
4311	2350.150526
4312	2349.951965
4313	2349.701291
4314	2349.414852
4315	2349.107297
4316	2348.944915
4317	2348.579359
4318	2348.043603
4319	2347.719121
4320	2347.459454
4321	2347.211312
4322	2346.934404
4323	2346.583158
4324	2346.411187
4325	2346.154188
4326	2345.759398
4327	2345.684734
4328	2345.46534
4329	2345.439625
4330	2345.054995
4331	2344.859314
4332	2344.615488
4333	2344.188778
4334	2343.818172
4335	2343.443343
4336	2343.423957
4337	2342.800481
4338	2342.47389
4339	2342.010114
4340	2341.705605
4341	2341.134425
4342	2340.925057
4343	2340.653202
4344	2340.298162
4345	2339.938104
4346	2339.81793
4347	2339.565602
4348	2339.258779
4349	2338.910492
4350	2338.544277
4351	2338.525049
4352	2338.217162
4353	2337.795317
4354	2337.673214
4355	2337.550546
4356	2337.416804
4357	2337.343082
4358	2337.268501
4359	2336.952688
4360	2336.397487
4361	2336.21865
4362	2336.000449
4363	2335.66447
4364	2335.478487
4365	2335.338517
4366	2334.996251
4367	2334.84149
4368	2334.6443
4369	2334.472959
4370	2334.139996
4371	2333.831047
4372	2333.491058
4373	2332.866845
4374	2332.466324
4375	2332.180609
4376	2331.976189
4377	2331.810624
4378	2331.552602
4379	2331.203332
4380	2330.932823
4381	2330.562053
4382	2330.225212
4383	2330.002703
4384	2329.706894
4385	2329.506184
4386	2329.130291
4387	2329.108429
4388	2329.083831
4389	2328.848269
4390	2328.439857
4391	2328.132027
4392	2328.105339
4393	2327.857811
4394	2327.76709
4395	2327.63009
4396	2327.613675
4397	2327.350196
4398	2327.088196
4399	2327.06981
4400	2326.610257
4401	2326.326052
4402	2325.927044
4403	2325.621398
4404	2325.605521
4405	2325.236311
4406	2324.908719
4407	2324.529648
4408	2324.068392
4409	2323.680852
4410	2323.330005
4411	2323.187371
4412	2322.946733
4413	2322.543486
4414	2322.513686
4415	2322.108817
4416	2321.956841
4417	2321.664145
4418	2321.274638
4419	2321.258079
4420	2321.231961
4421	2321.02843
4422	2320.709077
4423	2320.376274
4424	2320.235395
4425	2319.921369
4426	2319.737369
4427	2319.338495
4428	2319.032655
4429	2318.686507
4430	2318.399969
4431	2318.057788
4432	2317.706948
4433	2317.694311
4434	2317.365865
4435	2317.116837
4436	2316.849786
4437	2316.581165
4438	2316.564121
4439	2316.212593
4440	2316.001143
4441	2315.526802
4442	2315.287412
4443	2315.144948
4444	2314.583013
4445	2314.245087
4446	2313.994323
4447	2313.889634
4448	2313.501817
4449	2313.08095
4450	2312.774443
4451	2312.510423
4452	2312.165071
4453	2311.828418
4454	2311.637966
4455	2311.473762
4456	2311.305922
4457	2310.899493
4458	2310.566683
4459	2310.373753
4460	2310.089534
4461	2309.929895
4462	2309.90177
4463	2309.884635
4464	2309.593471
4465	2309.577876
4466	2309.183898
4467	2308.866062
4468	2308.503597
4469	2308.363774
4470	2308.075812
4471	2307.950561
4472	2307.801783
4473	2307.494548
4474	2307.19677
4475	2307.058345
4476	2306.669583
4477	2306.317822
4478	2306.04811
4479	2305.797609
4480	2305.781572
4481	2305.44763
4482	2305.142504
4483	2304.802555
4484	2304.52635
4485	2304.131104
4486	2303.916517
4487	2303.571488
4488	2303.384153
4489	2303.040268
4490	2302.786354
4491	2302.5802
4492	2302.343212
4493	2301.996567
4494	2301.706409
4495	2301.519191
4496	2301.303683
4497	2301.184587
4498	2301.091957
4499	2300.902498
4500	2300.557692
4501	2300.090652
4502	2299.709304
4503	2299.307314
4504	2298.995955
4505	2298.827376
4506	2298.503049
4507	2298.27024
4508	2297.953829
4509	2297.6719
4510	2297.320915
4511	2296.744432
4512	2296.287687
4513	2296.073437
4514	2295.730994
4515	2295.540111
4516	2295.09556
4517	2294.793766
4518	2294.350458
4519	2294.201297
4520	2293.937755
4521	2293.746691
4522	2293.478867
4523	2293.190966
4524	2293.013402
4525	2292.854842
4526	2292.832606
4527	2292.431457
4528	2291.94449
4529	2291.715511
4530	2291.52454
4531	2291.131872
4532	2290.777228
4533	2290.525107
4534	2290.376082
4535	2290.244614
4536	2290.005422
4537	2289.766175
4538	2289.739772
4539	2289.46104
4540	2289.149057
4541	2288.870969
4542	2288.567019
4543	2288.547325
4544	2288.420943
4545	2288.099768
4546	2287.808653
4547	2287.397092
4548	2287.171414
4549	2287.023543
4550	2286.806295
4551	2286.631575
4552	2286.343313
4553	2286.220535
4554	2285.859502
4555	2285.750391
4556	2285.693723
4557	2285.481352
4558	2285.244562
4559	2284.921434
4560	2284.685255
4561	2284.478336
4562	2284.277311
4563	2283.984737
