iter	Logloss
458	0.2551824495
459	0.2549284758
460	0.2547162793
461	0.2542832209
462	0.2540292151
463	0.2536255144
464	0.2533547415
465	0.2531491683
466	0.2525163129
467	0.2521166775
468	0.2518288365
469	0.2516366628
470	0.2513162882
471	0.2507668371
472	0.2504771919
473	0.2499958974
474	0.2496932332
475	0.2491190766
476	0.2488405471
477	0.2485318521
478	0.2481281157
479	0.2477312489
480	0.2474465465
481	0.2471481594
482	0.2467303437
483	0.2463577275
484	0.2460091779
485	0.2457391343
486	0.2454484836
487	0.2450687265
488	0.2448294103
489	0.2445556321
490	0.2442566971
491	0.2440169352
492	0.2436895216
493	0.2434437593
494	0.2431413445
495	0.2428089223
496	0.2425772293
497	0.2423126803
498	0.2420643614
499	0.241649434
500	0.2411636498
501	0.2410202193
502	0.2407667366
503	0.240505202
504	0.2402907179
505	0.2400076565
506	0.2397997451
507	0.2394174506
508	0.2391711284
509	0.2387925898
510	0.2385969967
511	0.2384275857
512	0.2379095575
513	0.2376825118
514	0.2374365528
515	0.2369745012
516	0.2365714772
517	0.2363905061
518	0.2359951876
519	0.2358349948
520	0.2354783263
521	0.2353131355
522	0.2350547489
523	0.2347991697
524	0.2343132952
525	0.2341735583
526	0.2339572084
527	0.2336101646
528	0.2333938297
529	0.2327051211
530	0.2322396679
531	0.2317223973
532	0.231532188
533	0.2312677529
534	0.230929715
535	0.2306883995
536	0.2304627524
537	0.2302752085
538	0.2299842607
539	0.2297164768
540	0.2293308604
541	0.2290961664
542	0.2288041725
543	0.2285464383
544	0.2283166561
545	0.2281178658
546	0.2279060418
547	0.227553986
548	0.2273519968
549	0.2271797273
550	0.2270358131
551	0.2268538232
552	0.2266202468
553	0.2263406701
554	0.2261253175
555	0.2259036777
556	0.2257383152
557	0.2254694384
558	0.2252243781
559	0.2249961733
560	0.2247218719
561	0.2244190285
562	0.2242225853
563	0.2241040003
564	0.2238470641
565	0.2235896462
566	0.2233972941
567	0.2232001949
568	0.2229676682
569	0.2226427029
570	0.2224717808
571	0.2223777849
572	0.2220936916
573	0.2219487949
574	0.2213866249
575	0.2211710817
576	0.220934164
577	0.2207487389
578	0.2205462179
579	0.2203306837
580	0.2200568341
581	0.219737969
582	0.2195115526
583	0.2193500919
584	0.2192095581
585	0.2189958546
586	0.2187733093
587	0.2184208008
588	0.218086112
589	0.2178939514
590	0.2177013727
591	0.2175010246
592	0.2173815891
593	0.2171925495
594	0.2169464251
595	0.2167819495
596	0.216610755
597	0.216376218
598	0.2161531324
599	0.215753286
600	0.2154873742
601	0.2153042116
602	0.2150995949
603	0.2149461031
604	0.2145874713
605	0.2141987658
606	0.2138997403
607	0.2137106553
608	0.2136523783
609	0.2135330508
610	0.213334672
611	0.2131392561
612	0.2129822236
613	0.2128346493
614	0.2125683444
615	0.2123915181
616	0.2120458354
617	0.2117456338
618	0.2114876581
619	0.2111626818
620	0.2108509202
621	0.2106810073
622	0.2104819703
623	0.2102223935
624	0.2099930747
625	0.2097904572
626	0.2096499876
627	0.2092678104
628	0.2091067753
629	0.2089679697
630	0.2086105394
631	0.2083558233
632	0.2082060171
633	0.2079712865
634	0.2076738376
635	0.2075582762
636	0.2071995785
637	0.206886008
638	0.2065682367
639	0.2064239465
640	0.2060448314
641	0.2058978629
642	0.2056376036
643	0.2053847043
644	0.2051739492
645	0.2050396295
646	0.2047898989
647	0.2045986005
648	0.2044187882
649	0.2042498023
650	0.2040886076
651	0.2036997718
652	0.2034353235
653	0.2031973979
654	0.2030267231
655	0.2028499437
656	0.202487272
657	0.2022793898
658	0.2020689995
659	0.2018831325
660	0.2016802659
661	0.2015466808
662	0.2014504079
663	0.201211702
664	0.2010098242
665	0.2008221323
666	0.2007195472
667	0.2005407454
668	0.2003429266
669	0.2001156604
670	0.1999300033
671	0.1998146674
672	0.1993624884
673	0.1992651617
674	0.1990747308
675	0.1989430845
676	0.1987164582
677	0.1983581848
678	0.1981820471
679	0.198009016
680	0.1978780356
681	0.1976584506
682	0.1974714542
683	0.1972118968
684	0.1968793018
685	0.1963664245
686	0.1960361148
687	0.1958557836
688	0.1956252712
689	0.1954798671
690	0.1952519387
691	0.1951158413
692	0.1949207202
693	0.194741016
694	0.1944939034
695	0.1943505699
696	0.1941416592
697	0.1939393244
698	0.1938059485
699	0.1936308799
700	0.1934616459
701	0.1933300219
702	0.1931886746
703	0.1928119904
704	0.1926130667
705	0.1923724462
706	0.1922111731
707	0.1919316733
708	0.1917229427
709	0.1914425553
710	0.1912771175
711	0.1909780071
712	0.1908079393
713	0.1906124857
714	0.1903143016
715	0.1901233526
716	0.1898212627
717	0.1896400887
718	0.1894561776
719	0.1892301111
720	0.1889751424
721	0.1887318772
722	0.1885454938
723	0.1883486545
724	0.1881391737
725	0.1880251585
726	0.1879432902
727	0.187740327
728	0.1874898034
729	0.1872554643
730	0.187029996
731	0.1868475659
732	0.1867277378
733	0.1865580513
734	0.1864224221
735	0.1859311349
736	0.185810955
737	0.1855641298
738	0.1853804046
739	0.1851522632
740	0.1850368205
741	0.1848916612
742	0.1847286211
743	0.1845497824
744	0.1843865497
745	0.1842406188
746	0.1840010913
747	0.1839044753
748	0.1837707653
749	0.1836704442
750	0.1835806583
751	0.1834430259
752	0.1832487664
753	0.1831166789
754	0.1829360156
755	0.1827701114
756	0.1825716978
757	0.1823654972
758	0.1821716226
759	0.1819700191
760	0.1816792181
761	0.181532889
762	0.1813418962
763	0.18124038
764	0.1810665886
765	0.1808252002
766	0.1805849461
767	0.1803908621
768	0.1803104894
769	0.1801812467
770	0.1800449615
771	0.1798439224
772	0.179751272
773	0.1795668044
774	0.1793636079
775	0.1791738068
776	0.179045419
777	0.1789099154
778	0.1787196201
779	0.1785766401
780	0.1784569566
781	0.1783438403
782	0.1781502597
783	0.1780373602
784	0.177908341
785	0.177705152
786	0.1776372768
787	0.1775617853
788	0.1774419567
789	0.1773009089
790	0.1770949083
791	0.1769783026
792	0.1769149315
793	0.1767485458
794	0.1765913734
795	0.1765059638
796	0.1762355752
797	0.176070696
798	0.1759436937
799	0.1758164093
800	0.1756936229
801	0.1755015613
802	0.1753757345
803	0.1752538684
804	0.1751531418
805	0.1750465058
806	0.1748767005
807	0.1747387832
808	0.1745544563
809	0.1743298096
810	0.174160747
811	0.1739777918
812	0.1737215062
813	0.1735533044
814	0.1734490068
815	0.1732955571
816	0.173161335
817	0.1729783955
818	0.1726762609
819	0.1725136373
820	0.1723726066
821	0.1722426594
822	0.1720317529
823	0.171881696
824	0.1717666894
825	0.1715688795
826	0.1713622495
827	0.171222352
828	0.1710822314
829	0.1708867588
830	0.170712207
831	0.1704476055
832	0.1702995841
833	0.1701678647
834	0.1700379043
835	0.1699153878
836	0.1697878078
837	0.1695661993
838	0.1694175482
839	0.169239067
840	0.1691073243
841	0.1689480749
842	0.1688347261
843	0.1686599436
844	0.1685828269
845	0.168490586
846	0.1682744769
847	0.1681117512
848	0.1679861196
849	0.167831093
850	0.1677249461
851	0.1674571792
852	0.1672247026
853	0.167125891
854	0.16694819
855	0.1668088279
856	0.1666144747
857	0.1664301419
858	0.1663271082
859	0.1661923037
860	0.1660666045
861	0.1659314892
862	0.1657600891
863	0.1656428334
864	0.165474499
865	0.1653630004
866	0.1651881987
867	0.1650612579
868	0.1648992565
869	0.1647317126
870	0.1645756557
871	0.164279134
872	0.164156046
873	0.1640455209
874	0.1639918662
875	0.1638570766
876	0.1636512928
877	0.1634590921
878	0.1631649163
879	0.162931064
880	0.1625714371
881	0.1624430777
882	0.1622908448
883	0.1621535113
884	0.1619507496
885	0.1617741207
886	0.1615991693
887	0.1614197381
888	0.1612230399
889	0.1609768978
890	0.1608556167
891	0.1606810751
892	0.1604842687
893	0.1603573803
894	0.1602085717
895	0.1600150118
896	0.1598565649
897	0.1597327128
898	0.1595152819
899	0.1593783636
900	0.1593080934
901	0.1590505371
902	0.1589135728
903	0.1587629027
904	0.1585230592
905	0.1583862019
906	0.1581748932
907	0.1580719635
908	0.1579608673
909	0.1578434698
910	0.1577599208
911	0.1576171895
912	0.1573923263
913	0.1572229776
914	0.1570386179
915	0.1569493653
916	0.1567804122
917	0.1565630345
918	0.1564138054
919	0.1563054579
920	0.1561231265
921	0.1559852094
922	0.1558112093
923	0.1557044052
924	0.1555712874
925	0.1554615297
926	0.1553030725
927	0.1551919415
928	0.1550317366
929	0.1548540181
930	0.1546895613
931	0.1545635886
932	0.1544246216
933	0.154313304
934	0.1540968915
935	0.154045881
936	0.1539443796
937	0.153819958
938	0.1537653023
939	0.1536217277
940	0.1535329146
941	0.1534212157
942	0.153331367
943	0.1532840572
944	0.1531726868
945	0.15299723
946	0.1529086734
947	0.1528034779
948	0.1525566609
949	0.1524252091
950	0.1523354566
951	0.152231564
952	0.152057705
953	0.1519204229
954	0.1517721621
955	0.1515971503
956	0.1514555714
957	0.1513078225
958	0.1512204957
959	0.1509959251
960	0.150867339
961	0.1507422265
962	0.1506109859
963	0.1505094838
964	0.1503283707
965	0.1501748237
966	0.1500865702
967	0.1499499887
968	0.1497049728
969	0.149572059
970	0.149358076
971	0.1491262418
972	0.1490174341
973	0.1488688895
974	0.148785518
975	0.1484950391
976	0.1483728956
977	0.1482266247
978	0.1480201384
979	0.1479328976
980	0.1478630209
981	0.1476007575
982	0.1473635075
983	0.1471463315
984	0.1469777396
985	0.1469031164
986	0.1467176801
987	0.1466064237
988	0.1464498519
989	0.146360559
990	0.1462283955
991	0.1460915737
992	0.1458946835
993	0.14582376
994	0.1457070158
995	0.1456295811
996	0.1453115811
997	0.1451593897
998	0.1449695639
999	0.1448645647
1000	0.144666957
1001	0.1445123289
1002	0.1443724719
1003	0.1442344476
1004	0.1441346374
1005	0.1440913061
1006	0.1439519398
1007	0.1438771161
1008	0.1437310041
1009	0.1435335674
1010	0.1433858034
1011	0.1432986235
1012	0.1431527248
1013	0.1429736875
1014	0.1427946045
1015	0.1426250881
1016	0.1424900734
1017	0.142261339
1018	0.1421740916
1019	0.1421100138
1020	0.1419882013
1021	0.1419216097
1022	0.141704738
1023	0.1416206755
1024	0.1414164212
1025	0.1412888388
1026	0.1411827098
1027	0.1410170754
1028	0.1406594549
1029	0.1405253801
1030	0.1403855736
1031	0.1402139107
1032	0.1400803495
1033	0.1399012312
1034	0.1397972037
1035	0.1396630863
1036	0.1394944242
1037	0.1393364491
1038	0.1392088308
1039	0.1390376586
1040	0.1389582525
1041	0.1388998146
1042	0.1387496223
1043	0.1386558607
1044	0.1385151883
1045	0.1383655566
1046	0.138204643
1047	0.1380666835
1048	0.1379280089
1049	0.137715104
1050	0.137629683
1051	0.1373637992
1052	0.1372591017
1053	0.1371584561
1054	0.1370520346
1055	0.1369178921
1056	0.1367998745
1057	0.1366110568
1058	0.1365241658
1059	0.1363776008
1060	0.1362194566
1061	0.1360853144
1062	0.135890698
1063	0.1356631027
1064	0.1354983726
1065	0.1354136469
1066	0.135302357
1067	0.1352283893
1068	0.1351153422
1069	0.1349408661
1070	0.1347818833
1071	0.1346169479
1072	0.1344326758
1073	0.1343358182
1074	0.1342336034
1075	0.1341127167
1076	0.1339836602
1077	0.1338509619
1078	0.1336886146
1079	0.1335891592
1080	0.1335257874
1081	0.133367258
1082	0.1332729388
1083	0.133137247
1084	0.1330297848
1085	0.1328546302
1086	0.1327557103
1087	0.1326432733
1088	0.1325580974
1089	0.1324070472
1090	0.1322737768
1091	0.1321434539
1092	0.1320047139
1093	0.1318689716
1094	0.1317526817
1095	0.1316602589
1096	0.1315221126
1097	0.1313381478
1098	0.1311665744
1099	0.1310590886
1100	0.13088942
1101	0.1307226619
1102	0.1305856149
1103	0.130495548
1104	0.1303989215
1105	0.1303023017
1106	0.1301892122
1107	0.1300946197
1108	0.1299381021
1109	0.1297821961
1110	0.1296389273
1111	0.1294934301
1112	0.1292673693
1113	0.1292030403
1114	0.1290260388
1115	0.128920738
1116	0.1288441307
1117	0.1287064602
1118	0.1286026911
1119	0.128478194
1120	0.1283503211
1121	0.1282459922
1122	0.1281147817
1123	0.1279642926
1124	0.1278708265
1125	0.1277274838
1126	0.1276172829
1127	0.1275016593
1128	0.1273703343
1129	0.1272370751
1130	0.1270089135
1131	0.1269639839
1132	0.126860409
1133	0.1267210759
1134	0.1265486308
1135	0.1264325504
1136	0.1263242777
1137	0.1262172287
1138	0.1260078305
1139	0.1258922937
1140	0.1257241529
1141	0.1256040569
1142	0.125373107
1143	0.1251600433
1144	0.1250594831
1145	0.1248911509
1146	0.1247692405
1147	0.1246919503
1148	0.1244923739
1149	0.1244110506
1150	0.1243457403
1151	0.1242840103
1152	0.1241551715
1153	0.1240234718
1154	0.12392509
1155	0.1237608245
1156	0.1236383193
1157	0.1235237838
1158	0.1234036783
1159	0.1232721382
1160	0.1232042164
1161	0.1230452982
1162	0.1228371883
1163	0.1226748567
1164	0.1224792029
1165	0.1223642277
1166	0.1222683447
1167	0.1221476905
1168	0.1220068595
1169	0.1218868467
1170	0.12177247
1171	0.1216930666
1172	0.1215389509
1173	0.121412172
1174	0.1212984103
1175	0.121162657
1176	0.1210382908
1177	0.120824939
1178	0.1206379989
1179	0.1205489916
1180	0.120412645
1181	0.1203347857
1182	0.1201896936
1183	0.1200894031
1184	0.1200384172
1185	0.1199118186
1186	0.1198452685
1187	0.1197412086
1188	0.1196096519
1189	0.119511742
1190	0.1194044272
1191	0.1192888329
1192	0.119243311
1193	0.1190773129
1194	0.1189647102
1195	0.1188967342
1196	0.1187063824
1197	0.1186261645
1198	0.1184932415
1199	0.1184018653
1200	0.1183040355
1201	0.1181966574
1202	0.1180056525
1203	0.1178853521
1204	0.1177349156
1205	0.1176449557
1206	0.1175482284
1207	0.1173730068
1208	0.1172291217
1209	0.1171339783
1210	0.1169583341
1211	0.1168628061
1212	0.1167255326
1213	0.1166037018
1214	0.1164817096
1215	0.1163655141
1216	0.1162230003
1217	0.116139422
1218	0.1160017447
1219	0.1158219121
1220	0.1157075728
1221	0.1155704468
1222	0.1154281752
1223	0.115264749
1224	0.1151830587
1225	0.1150902843
1226	0.1149314277
1227	0.1148386219
1228	0.1147085101
1229	0.1145509807
1230	0.1144424706
1231	0.1143403956
1232	0.1142332516
1233	0.1139626339
1234	0.1138112566
1235	0.1137086675
1236	0.1135305296
1237	0.1134362025
1238	0.113336552
1239	0.1131466288
1240	0.1130521031
1241	0.1128717197
1242	0.1127500859
1243	0.1126424726
1244	0.1124624376
1245	0.1122703754
1246	0.112126887
1247	0.1120500736
1248	0.1119065088
1249	0.1118162401
1250	0.1116315373
1251	0.1115447838
1252	0.111446768
1253	0.1113323969
1254	0.1112060723
1255	0.1110244712
1256	0.1107992841
1257	0.1107274278
1258	0.1105618666
1259	0.1104770728
1260	0.110310579
1261	0.1101616993
1262	0.1100547051
1263	0.10995141
1264	0.10983721
1265	0.1097019744
1266	0.1096107857
1267	0.1094675675
1268	0.1093855636
1269	0.1093090701
1270	0.1091224788
1271	0.1090156265
1272	0.108894655
1273	0.1087487008
1274	0.1086034238
1275	0.1084193026
1276	0.1083016905
1277	0.1082627638
1278	0.1081449218
1279	0.1081002838
1280	0.1080005718
1281	0.1078690121
1282	0.1077636568
1283	0.1076375954
1284	0.1075418874
1285	0.1072704497
1286	0.107170335
1287	0.1070420263
1288	0.1069713055
1289	0.1068330612
1290	0.1066629573
1291	0.1066132035
1292	0.1064554287
1293	0.1063070406
1294	0.1061401996
1295	0.1060578311
1296	0.1058492695
1297	0.1057061859
1298	0.105589288
1299	0.1054363171
1300	0.1053734068
1301	0.1053056453
1302	0.105195117
1303	0.1050689917
1304	0.1049971882
1305	0.1049270027
1306	0.1048785469
1307	0.1047503972
1308	0.1046698341
1309	0.1044158466
1310	0.1042898241
1311	0.1042232276
1312	0.1041381807
1313	0.1040312707
1314	0.1039146377
1315	0.1038490674
1316	0.1037467973
1317	0.1036815027
1318	0.1035295326
1319	0.1034538256
1320	0.1033458854
1321	0.1032213461
1322	0.1031166419
1323	0.103036426
1324	0.1029081922
1325	0.102727569
1326	0.1026388265
1327	0.1025006433
1328	0.1024467355
1329	0.1023700317
1330	0.1022230036
1331	0.1021537345
1332	0.1020757683
1333	0.1019414569
1334	0.1018395111
1335	0.1016523387
1336	0.1015379655
1337	0.1014242307
1338	0.1013208789
1339	0.1012209063
1340	0.1011163538
1341	0.100987072
1342	0.100890544
1343	0.1007890475
1344	0.1006939307
1345	0.1005654823
1346	0.1004094424
1347	0.1003388881
1348	0.1002320325
1349	0.1001442215
1350	0.1000455477
1351	0.09995323626
1352	0.09984560906
1353	0.09976144409
1354	0.09960972387
1355	0.09944845695
1356	0.09933665234
1357	0.09924429454
1358	0.09911587459
1359	0.09895202694
1360	0.09890558653
1361	0.09880490154
1362	0.09871901538
1363	0.09858095086
1364	0.09843866969
1365	0.09833306218
1366	0.09824235511
1367	0.09808779584
1368	0.09793315783
1369	0.09777141691
1370	0.09762822931
1371	0.09750184692
1372	0.09735229678
1373	0.09726069352
1374	0.09716389607
1375	0.09702754399
1376	0.09688851337
1377	0.09680463011
1378	0.09670948926
1379	0.0966237941
1380	0.09646073945
1381	0.09632579625
1382	0.09626159816
1383	0.09619150776
1384	0.09607904624
1385	0.09595718243
1386	0.09578313873
1387	0.09566101763
1388	0.09554218362
1389	0.09542592172
1390	0.09532440432
1391	0.0951833828
1392	0.09505866828
1393	0.09497476406
1394	0.09485979715
1395	0.09477981762
1396	0.09466644662
1397	0.0945557991
1398	0.09447896094
1399	0.09438329923
1400	0.09421623228
1401	0.09407621596
1402	0.09400663946
1403	0.09392087048
1404	0.09381506249
1405	0.09369085104
1406	0.09359077261
1407	0.0934391747
1408	0.09334877581
1409	0.09322739176
1410	0.09312604041
1411	0.09302521271
1412	0.0929438401
1413	0.09282661007
1414	0.09273805846
1415	0.09262419492
1416	0.09256095506
1417	0.09243211892
1418	0.09230859686
1419	0.09216624563
1420	0.09206476173
1421	0.09201955014
1422	0.09188709709
1423	0.09176985064
1424	0.09166260466
1425	0.09150394893
1426	0.09137793245
1427	0.09130226074
1428	0.091177215
1429	0.09103109132
1430	0.09095446784
1431	0.09082277135
1432	0.09074543894
1433	0.09064454006
1434	0.09051084215
1435	0.09042928892
1436	0.09036835492
1437	0.09023952971
1438	0.09015337498
1439	0.09009293714
1440	0.09000264618
1441	0.08985693304
1442	0.08976917901
1443	0.08968013774
1444	0.0895703114
1445	0.08944624774
1446	0.08933003922
1447	0.0892707546
1448	0.08918841067
1449	0.08909780679
1450	0.08904665789
1451	0.08893798528
1452	0.0887897312
1453	0.08866077972
1454	0.08854936703
1455	0.08845098753
1456	0.08838431839
1457	0.08825263417
1458	0.08811631956
1459	0.08793788604
1460	0.08786121827
1461	0.08768651685
1462	0.08754802521
1463	0.08744089424
1464	0.08731055005
1465	0.08726330839
1466	0.08719500582
1467	0.08710375149
1468	0.08699350743
1469	0.08692874843
1470	0.08682697503
1471	0.08678435637
1472	0.08670894843
1473	0.08660670989
1474	0.08647571675
1475	0.08640230886
1476	0.08629512233
1477	0.08610853276
1478	0.08600322071
1479	0.08592380373
1480	0.08581555457
1481	0.08577014848
1482	0.085692578
1483	0.08554553378
1484	0.08539722164
1485	0.0852897948
1486	0.08520068702
1487	0.08509841085
1488	0.08499830747
1489	0.08492596021
1490	0.08485106885
1491	0.08474057619
1492	0.08466304498
1493	0.08455298859
1494	0.08443774343
1495	0.08435943981
1496	0.08423270375
1497	0.08417700052
1498	0.08412880665
1499	0.08398037862
1500	0.08391988427
1501	0.08379245379
1502	0.08371055143
1503	0.08359119151
1504	0.08355421731
1505	0.0834735668
1506	0.08335398547
1507	0.08326741653
1508	0.08321549158
1509	0.08311594609
1510	0.0830125185
1511	0.08290028446
