iter	Logloss
293	0.1699223836
294	0.1698908304
295	0.169823012
296	0.1697384994
297	0.1697032712
298	0.169659424
299	0.1696183087
300	0.1695219586
301	0.1694512244
302	0.1693809138
303	0.1693282042
304	0.1692622742
305	0.1692054273
306	0.1691887737
307	0.1691151975
308	0.1690523732
309	0.1690044574
310	0.1688652353
311	0.1688154064
312	0.1687617244
313	0.1687244119
314	0.168701604
315	0.1686413702
316	0.1685803346
317	0.1685418942
318	0.1684649874
319	0.1683949758
320	0.1683458754
321	0.1682860429
322	0.1682492995
323	0.1681996414
324	0.1681804233
325	0.168122126
326	0.1680798109
327	0.1680152155
328	0.167972149
329	0.1678977496
330	0.167841377
331	0.1678043476
332	0.1677429212
333	0.1676386864
334	0.1675812856
335	0.167558271
336	0.167521022
337	0.167464059
338	0.1674094939
339	0.1673864858
340	0.1673531293
341	0.1672913754
342	0.1672518349
343	0.1671987349
344	0.1671624677
345	0.1671103286
346	0.1670580943
347	0.167011121
348	0.1669884519
349	0.166975746
350	0.1669320221
351	0.1668801768
352	0.1668286014
353	0.1667956651
354	0.1667354306
355	0.166672805
356	0.1666320927
357	0.1665776753
358	0.1665278649
359	0.1664655368
360	0.1663964119
361	0.1663402698
362	0.1662979756
363	0.1662519245
364	0.1662063171
365	0.1661677653
366	0.1661123738
367	0.1660635894
368	0.166017021
369	0.1659624022
370	0.1659226972
371	0.1658402188
372	0.1657679954
373	0.1657192785
374	0.1656757716
375	0.1656363805
376	0.1655911038
377	0.1655501366
378	0.1654994947
379	0.1654436125
380	0.1653903729
381	0.1653266245
382	0.1652865179
383	0.1652388969
384	0.1652044513
385	0.1651681255
386	0.1651148672
387	0.16507407
388	0.1650433898
389	0.1649732673
390	0.1649301246
391	0.164878422
392	0.1648548117
393	0.1648168428
394	0.1647829845
395	0.1647513857
396	0.1646939435
397	0.1646487539
398	0.1646167778
399	0.1645705197
400	0.1645386104
401	0.1644584735
402	0.1644234629
403	0.1643979056
404	0.1643640988
405	0.1643397
406	0.1642991246
407	0.1642446805
408	0.164218402
409	0.1641825847
410	0.1641617532
411	0.1641397782
412	0.1641094276
413	0.1640636499
414	0.164028001
415	0.1639635832
416	0.1639070974
417	0.1638542498
418	0.1638007914
419	0.1637296867
420	0.1637054309
421	0.1636318379
422	0.1636121794
423	0.1635784369
424	0.1635560714
425	0.1635162636
426	0.1634832988
427	0.1634429877
428	0.1634039323
429	0.1633580109
430	0.1633042656
431	0.1632409031
432	0.1631950866
433	0.1631586436
434	0.1631285271
435	0.1630491049
436	0.1630322997
437	0.1630013028
438	0.1629690666
439	0.1629281374
440	0.1628592417
441	0.1627903147
442	0.1627582006
443	0.1627132275
444	0.1626775928
445	0.1625950985
446	0.1625387473
447	0.1624854134
448	0.162452296
449	0.162417744
450	0.1623364879
451	0.1622892169
452	0.1622455059
453	0.1621943759
454	0.162161959
455	0.1621242128
456	0.1620939897
457	0.1620453041
458	0.1619865465
459	0.161933414
460	0.161888504
461	0.1618174246
462	0.1617734544
463	0.1617498223
464	0.1617022181
465	0.1616678075
466	0.1616348121
467	0.1615698599
468	0.161516595
469	0.1614904617
470	0.1614275153
471	0.1613846339
472	0.1613604355
473	0.1613404983
474	0.1613172624
475	0.1612845737
476	0.1612610753
477	0.161230993
478	0.1611845334
479	0.1611563239
480	0.1610952637
481	0.1610552884
482	0.1610180473
483	0.1609847845
484	0.160945147
485	0.1609022209
486	0.1608683788
487	0.1608419431
488	0.1608158809
489	0.160798389
490	0.1607554907
491	0.1607219475
492	0.1606921946
493	0.1606539306
494	0.1606249473
495	0.160574752
496	0.1605509922
497	0.1605078873
498	0.1604825112
499	0.1604411307
500	0.1604066103
501	0.1603804504
502	0.1603213364
503	0.1603030386
504	0.1602610094
505	0.160221957
506	0.1601705103
507	0.1601309435
508	0.1600852293
509	0.1600573842
510	0.1600239938
511	0.1599660376
512	0.1599338849
513	0.1599068867
514	0.1598790181
515	0.159843438
516	0.1598057915
517	0.1597722048
518	0.1597387888
519	0.1597015205
520	0.1596632662
521	0.1596343651
522	0.1595990434
523	0.1595726915
524	0.159525131
525	0.1594944772
526	0.1594679901
527	0.1594257583
528	0.1594079762
529	0.1593899155
530	0.1593734798
531	0.1593550077
532	0.1593254727
533	0.159267395
534	0.1592359453
535	0.1592105684
536	0.1591843515
537	0.1591582016
538	0.1591316664
539	0.1590799151
540	0.1590525899
541	0.1590201725
542	0.1589808367
543	0.1589486147
544	0.1589007373
545	0.1588676751
546	0.1588420655
547	0.1588200545
548	0.1587952264
549	0.1587561253
550	0.1587353252
551	0.1587086433
552	0.1586722068
553	0.1586500099
554	0.1586207741
555	0.1585809562
556	0.1585347784
557	0.1585128906
558	0.1584675021
559	0.1584448682
560	0.1584086011
561	0.1583590058
562	0.1583385404
563	0.1583105169
564	0.1582926951
565	0.1582492271
566	0.1582325575
567	0.1581970569
568	0.1581539015
569	0.1581215294
570	0.1580959243
571	0.1580700923
572	0.1580426665
573	0.1580264929
574	0.1579824956
575	0.1579378508
576	0.1579184318
577	0.1578891115
578	0.157865211
579	0.1578433023
580	0.1578133514
581	0.1577863067
582	0.1577633908
583	0.1577447452
584	0.1577127258
585	0.1576754473
586	0.157657555
587	0.1576290699
588	0.1575987733
589	0.1575836302
590	0.1575562968
591	0.1575267881
592	0.1575054307
593	0.1574811734
594	0.1574454299
595	0.1574001429
596	0.1573589028
597	0.1573263243
598	0.1572837315
599	0.1572529678
600	0.1572335199
601	0.1572139736
602	0.1571926985
603	0.1571655926
604	0.1571404007
605	0.1571143733
606	0.1570937864
607	0.1570760931
608	0.1570529956
609	0.15701288
610	0.1569900178
611	0.1569604528
612	0.1569348713
613	0.1568862518
614	0.1568542259
615	0.1568189645
616	0.156804314
617	0.1567614224
618	0.1567340046
619	0.1567184301
620	0.1566980645
621	0.1566683975
622	0.1566496286
623	0.1566163042
624	0.1565872179
625	0.1565654449
626	0.1565406977
627	0.1565220556
628	0.1564934249
629	0.1564530367
630	0.1564218497
631	0.1564033126
632	0.1563650812
633	0.1563312674
634	0.1562996469
635	0.1562779886
636	0.1562577092
637	0.1562144412
638	0.1561856138
639	0.1561685881
640	0.1561440674
641	0.1561235155
642	0.1561045067
643	0.1560804635
644	0.1560520478
645	0.1560353258
646	0.156003614
647	0.1559807955
648	0.1559596532
649	0.1559417095
650	0.1559111575
651	0.1558983648
652	0.1558712601
653	0.1558478359
654	0.1558297308
655	0.1558069239
656	0.1557855477
657	0.1557597224
658	0.1557331459
659	0.1557059986
660	0.1556842796
661	0.1556630379
662	0.1556342892
663	0.1556004989
664	0.1555741503
665	0.1555647464
666	0.1555277987
667	0.1555044637
668	0.1554772316
669	0.1554609395
670	0.1554419164
671	0.1554092902
672	0.1553869944
673	0.1553562226
674	0.1553416535
675	0.1553087199
676	0.1552779247
677	0.1552556176
678	0.1552375245
679	0.1552237219
680	0.1551855311
681	0.1551602016
682	0.1551351359
683	0.1551161518
684	0.1550982901
685	0.1550755834
686	0.1550499912
687	0.1550270618
688	0.1549944142
689	0.1549810127
690	0.1549571442
691	0.1549443471
692	0.1549241727
693	0.1549002494
694	0.1548887317
695	0.1548650139
696	0.1548527046
697	0.1548371883
698	0.1548213487
699	0.1547873299
700	0.1547559347
701	0.1547419487
702	0.1547201175
703	0.1546850483
704	0.1546507088
705	0.1546233388
706	0.1546018128
707	0.1545905741
708	0.1545662646
709	0.1545365729
710	0.154513335
711	0.1544878331
712	0.1544661871
713	0.1544532236
714	0.1544289446
715	0.1544132964
716	0.1543935829
717	0.1543775337
718	0.1543465317
719	0.1543187876
720	0.1542827916
721	0.154251045
722	0.1542369483
723	0.1542152622
724	0.1542052407
725	0.1541724751
726	0.1541305849
727	0.1541100952
728	0.1540903906
729	0.1540751926
730	0.1540453394
731	0.1540251055
732	0.1540036158
733	0.1539873887
734	0.1539730946
735	0.1539570129
736	0.153945701
737	0.1539220421
738	0.1538945485
739	0.1538717514
740	0.1538493074
741	0.1538356386
742	0.1538154134
743	0.1537909473
744	0.1537690232
745	0.153757766
746	0.1537458262
747	0.1537263168
748	0.1537067295
749	0.153676172
750	0.1536419984
751	0.1536030747
752	0.1535903203
753	0.1535752367
754	0.1535584463
755	0.1535413924
756	0.153516595
757	0.1534849959
758	0.1534534343
759	0.1534426732
760	0.1534179731
761	0.1533855826
762	0.1533601902
763	0.1533379338
764	0.1533252477
765	0.1532934961
766	0.1532769925
767	0.1532531546
768	0.153221466
769	0.1532096631
770	0.1531864599
771	0.1531700355
772	0.1531494181
773	0.1531309902
774	0.1531026305
775	0.1530796857
776	0.1530659404
777	0.1530525809
778	0.1530448989
779	0.1530303138
780	0.1530051549
781	0.1529894002
782	0.1529736702
783	0.1529521134
784	0.1529215556
785	0.1528908728
786	0.1528685579
787	0.1528499397
788	0.152825799
789	0.1527987943
790	0.1527821488
791	0.1527652285
792	0.152747518
793	0.1527179925
794	0.152701441
795	0.152673505
796	0.1526664255
797	0.1526550522
798	0.1526400304
799	0.1526239051
800	0.1526058857
801	0.1525892774
802	0.1525745232
803	0.1525640859
804	0.1525431168
805	0.1525241538
806	0.1525042066
807	0.1524923879
808	0.1524722025
809	0.1524458346
810	0.1524315701
811	0.152420744
812	0.1523906865
813	0.1523657109
814	0.1523453481
815	0.1523248696
816	0.1523027523
817	0.1522807025
818	0.152264043
819	0.1522494169
820	0.1522282622
821	0.1522096611
822	0.1521918832
823	0.152178029
824	0.1521583873
825	0.1521311126
826	0.1521124734
827	0.1521039052
828	0.1520743472
829	0.1520622298
830	0.1520450885
831	0.1520308884
832	0.152017133
833	0.1519902988
834	0.1519726143
835	0.1519463511
836	0.1519334401
837	0.1519260593
838	0.1519025448
839	0.1518821673
840	0.1518653468
841	0.1518401624
842	0.1518219043
843	0.1518036711
844	0.1517836705
845	0.1517682802
846	0.151757624
847	0.1517317414
848	0.1517094024
849	0.1516952689
850	0.1516868806
851	0.1516594382
852	0.1516405568
853	0.1516167073
854	0.1515940689
855	0.1515844271
856	0.1515672367
857	0.1515533594
858	0.1515368424
859	0.1515144235
860	0.151486839
861	0.1514697595
862	0.1514607272
863	0.1514527221
864	0.1514398032
865	0.1514145552
866	0.1514059837
867	0.1513808412
868	0.1513695389
869	0.1513472634
870	0.1513325501
871	0.1513057408
872	0.1512827059
873	0.1512677164
874	0.151258468
875	0.1512403244
876	0.1512210414
877	0.1512072328
878	0.1511961497
879	0.1511732948
880	0.1511585236
881	0.151142888
882	0.1511225281
883	0.1510928021
884	0.1510853281
885	0.1510638591
886	0.1510413956
887	0.1510284006
888	0.1510135775
889	0.1510046495
890	0.1509927277
891	0.150977188
892	0.1509550827
893	0.1509424443
894	0.1509348148
895	0.150915488
896	0.1508898659
897	0.1508798227
898	0.1508622432
899	0.1508435766
900	0.1508318566
901	0.1508153342
902	0.1508051811
903	0.1507930689
904	0.15077208
905	0.1507500664
906	0.1507308706
907	0.1507126758
908	0.150701495
909	0.1506913089
910	0.1506693835
911	0.1506512606
912	0.1506395295
913	0.1506137639
914	0.1505992193
915	0.1505795108
916	0.1505598726
917	0.1505467365
918	0.1505333251
919	0.1505245554
920	0.150516002
921	0.1504944746
922	0.1504708273
923	0.1504620322
924	0.1504528147
925	0.1504279403
926	0.1504064977
927	0.1503960348
928	0.1503788435
929	0.1503464479
930	0.1503310589
931	0.1503129129
932	0.1502975548
933	0.1502781446
934	0.1502592271
935	0.1502347409
936	0.1502218535
937	0.1501959969
938	0.1501816712
939	0.1501689942
940	0.1501453986
941	0.1501377648
942	0.1501269935
943	0.1501064317
944	0.1500876406
945	0.1500741308
946	0.1500631801
947	0.1500506432
948	0.1500434714
949	0.150028402
950	0.1500061974
951	0.1499861812
952	0.1499706969
953	0.1499631346
954	0.1499492302
955	0.1499307388
956	0.1499139773
957	0.1498921423
958	0.1498742027
959	0.1498567238
960	0.1498365334
961	0.1498194569
962	0.1498119954
963	0.1498049209
964	0.1497890641
965	0.1497684431
966	0.1497583117
967	0.1497513028
968	0.1497350997
969	0.1497163196
970	0.1496962425
971	0.1496881012
972	0.1496685588
973	0.1496540174
974	0.1496412327
975	0.1496289117
976	0.1496051819
977	0.149590109
978	0.1495723395
979	0.1495621817
980	0.1495553397
981	0.1495396743
982	0.1495302832
983	0.1495087958
984	0.1494948497
985	0.1494820756
986	0.1494651587
987	0.1494498858
988	0.1494375086
989	0.1494228631
990	0.1494162176
991	0.1494069266
992	0.1493919687
993	0.1493740922
994	0.14936307
995	0.1493526025
996	0.1493269086
997	0.1493139048
998	0.1492948846
999	0.1492712817
1000	0.1492497384
1001	0.1492321961
1002	0.1492215154
1003	0.1492057928
1004	0.1491917248
1005	0.1491734641
1006	0.1491602931
1007	0.1491462954
1008	0.1491352439
1009	0.149125884
1010	0.1491146201
1011	0.1490904676
1012	0.1490716883
1013	0.1490603779
1014	0.1490364986
1015	0.1490222183
1016	0.1490025248
1017	0.1489905076
1018	0.1489750794
1019	0.1489598224
1020	0.1489491604
1021	0.1489282926
1022	0.1489159543
1023	0.148900848
1024	0.1488961544
1025	0.1488901365
1026	0.1488782011
1027	0.1488645155
1028	0.1488413012
1029	0.1488253645
1030	0.1488161445
1031	0.1488002222
1032	0.1487865275
1033	0.1487729132
1034	0.1487628096
1035	0.1487437297
1036	0.1487269299
1037	0.1487113662
1038	0.1486989616
1039	0.1486854827
1040	0.1486690934
1041	0.148652295
1042	0.148639028
1043	0.1486299987
1044	0.1486152
1045	0.1486048853
1046	0.1486000747
1047	0.1485771273
1048	0.1485600004
1049	0.1485429948
1050	0.148529399
1051	0.1485132795
1052	0.1484973651
1053	0.1484787884
1054	0.1484631373
1055	0.1484493289
1056	0.148426259
1057	0.1484145658
1058	0.1484044911
1059	0.1483829347
1060	0.1483636806
1061	0.1483456549
1062	0.1483287432
1063	0.1483155109
1064	0.1482964066
1065	0.148280268
1066	0.1482613821
1067	0.1482486178
1068	0.148227919
1069	0.1482137079
1070	0.1482001685
1071	0.1481792493
1072	0.1481646796
1073	0.1481609615
1074	0.1481468795
1075	0.1481260926
1076	0.1481194065
1077	0.1481045044
1078	0.1480960539
1079	0.148080911
1080	0.148057202
1081	0.148039402
1082	0.1480285381
1083	0.1480183707
1084	0.1480131894
1085	0.1479972698
1086	0.1479822899
1087	0.1479704391
1088	0.1479552455
1089	0.1479445264
1090	0.1479296114
1091	0.1479062103
1092	0.1478970154
1093	0.1478857365
1094	0.147873639
1095	0.1478521374
1096	0.1478389548
1097	0.147827459
1098	0.1478198069
1099	0.1478031306
1100	0.1477887748
1101	0.1477791173
1102	0.1477709424
1103	0.1477641157
1104	0.1477456325
1105	0.1477300685
1106	0.1477147733
1107	0.147702259
1108	0.1476886351
1109	0.1476846705
1110	0.147668821
1111	0.1476544202
1112	0.1476411437
1113	0.1476286677
1114	0.1476194676
1115	0.1476108681
1116	0.1475978912
1117	0.1475794475
1118	0.1475582182
1119	0.1475461933
1120	0.147528722
1121	0.147507131
1122	0.1474910083
1123	0.1474792696
1124	0.1474658216
1125	0.1474510005
1126	0.1474435238
1127	0.1474317532
1128	0.1474152847
1129	0.1474041126
1130	0.1473968265
1131	0.1473798596
1132	0.1473635189
1133	0.1473409267
1134	0.1473235237
1135	0.1473045039
1136	0.1472924763
1137	0.1472693432
1138	0.1472611536
1139	0.1472390203
1140	0.1472287755
1141	0.1472154054
1142	0.1472015139
1143	0.1471925964
1144	0.1471752867
1145	0.1471642455
1146	0.1471485488
1147	0.147131272
1148	0.1471204336
1149	0.1471152648
1150	0.147100825
1151	0.1470812571
1152	0.1470639596
1153	0.147054807
1154	0.1470466578
1155	0.1470336986
1156	0.1470198004
1157	0.1470073712
1158	0.1469944289
1159	0.1469779883
1160	0.1469608304
1161	0.1469447091
1162	0.146937671
1163	0.146916577
1164	0.1469116352
1165	0.1468985368
1166	0.1468839408
1167	0.1468667919
1168	0.1468495335
1169	0.1468372748
1170	0.1468225953
1171	0.1468078543
1172	0.1468048782
1173	0.1467991086
1174	0.1467881554
1175	0.1467669675
1176	0.1467543961
1177	0.146748645
1178	0.1467408498
1179	0.1467319264
1180	0.1467208415
1181	0.1467090483
1182	0.1466933411
1183	0.146678964
1184	0.1466581383
1185	0.1466481695
1186	0.1466388921
1187	0.146626766
1188	0.146616667
1189	0.1466070138
1190	0.146599516
1191	0.1465840942
1192	0.1465739231
1193	0.1465525733
1194	0.1465382144
1195	0.1465198438
1196	0.1465055958
1197	0.1464877998
1198	0.1464750445
1199	0.1464636171
1200	0.1464477978
1201	0.1464286408
1202	0.1464113292
1203	0.1464047682
1204	0.1463861497
1205	0.1463542933
1206	0.1463424177
1207	0.146337977
1208	0.1463298825
1209	0.1463164628
1210	0.146304337
1211	0.1462864234
1212	0.1462766503
1213	0.1462677837
1214	0.1462376599
1215	0.1462286958
1216	0.1462180639
1217	0.1462066829
1218	0.1461980205
1219	0.1461834191
1220	0.1461743374
1221	0.1461624962
1222	0.1461542782
1223	0.1461396132
1224	0.1461297301
1225	0.146120405
1226	0.1461136439
1227	0.1460976122
1228	0.1460848116
1229	0.1460759586
1230	0.1460591035
1231	0.1460445688
1232	0.1460317732
1233	0.1460137878
1234	0.1459959177
1235	0.1459854843
1236	0.1459769472
1237	0.1459632612
1238	0.1459436782
1239	0.1459289493
1240	0.1459124539
1241	0.1459024312
1242	0.1458901857
1243	0.145871553
1244	0.1458568196
1245	0.1458450802
1246	0.1458362982
1247	0.1458283027
1248	0.1458177354
1249	0.1458084933
1250	0.1458023042
1251	0.1457885763
1252	0.1457761673
1253	0.1457663357
1254	0.1457641916
1255	0.1457553871
1256	0.1457375065
1257	0.1457278523
1258	0.1457175876
1259	0.1457109631
1260	0.1456952903
1261	0.1456765037
1262	0.1456649829
1263	0.1456576
1264	0.1456410931
1265	0.1456223563
1266	0.1456130548
1267	0.1456037759
1268	0.1455928346
1269	0.1455810755
1270	0.1455704324
1271	0.1455656284
1272	0.1455457777
1273	0.1455347078
1274	0.1455260817
1275	0.1455167175
1276	0.1455085621
1277	0.1454991173
1278	0.1454898984
1279	0.1454797705
1280	0.1454679349
1281	0.145458884
1282	0.1454505992
1283	0.1454389297
1284	0.1454311362
1285	0.1454201417
1286	0.1454078097
1287	0.1453949431
1288	0.1453886801
1289	0.1453806762
1290	0.1453701975
1291	0.1453585297
1292	0.145347133
1293	0.1453383663
1294	0.1453242892
1295	0.1453111935
1296	0.145302231
1297	0.1452942581
1298	0.1452839783
1299	0.1452694269
1300	0.1452554232
1301	0.1452455015
1302	0.1452334058
1303	0.1452158055
1304	0.1452034768
1305	0.1451858724
1306	0.145182206
1307	0.1451715199
1308	0.1451625615
1309	0.1451505984
1310	0.1451333381
1311	0.1451167412
1312	0.1451044512
1313	0.1450870931
1314	0.1450752661
1315	0.1450631246
1316	0.1450475161
1317	0.1450400622
1318	0.1450348881
1319	0.1450291222
1320	0.1450205296
1321	0.1450115042
1322	0.1449939538
1323	0.1449807384
1324	0.1449685183
1325	0.1449599275
1326	0.144947717
1327	0.1449406611
1328	0.1449315285
1329	0.1449208966
1330	0.1449086933
1331	0.1448892841
1332	0.1448723461
1333	0.1448583898
1334	0.1448459262
1335	0.1448407133
1336	0.1448221631
1337	0.1448108245
1338	0.1448007852
1339	0.1447880853
1340	0.1447822557
1341	0.1447646718
1342	0.1447572085
1343	0.1447502781
1344	0.1447376168
1345	0.1447267145
1346	0.1447156478
1347	0.144707354
1348	0.14470132
1349	0.1446926364
1350	0.144677461
1351	0.1446699809
1352	0.1446617079
1353	0.1446578786
1354	0.1446551722
1355	0.1446485558
1356	0.1446393918
1357	0.1446327611
1358	0.1446234419
1359	0.1446136383
1360	0.1446032306
1361	0.1445925691
1362	0.1445824693
1363	0.1445693119
1364	0.1445591918
1365	0.1445393612
1366	0.1445353786
1367	0.1445246958
1368	0.1445182803
1369	0.1445041403
1370	0.144493053
1371	0.1444858894
1372	0.1444734606
1373	0.14446217
1374	0.1444542606
1375	0.144445237
1376	0.1444376744
1377	0.1444318103
1378	0.1444262609
1379	0.1444182333
1380	0.1444110515
1381	0.1444046358
1382	0.144398345
1383	0.144382507
1384	0.1443691498
1385	0.1443607756
1386	0.1443480676
1387	0.1443331591
1388	0.1443200931
1389	0.1443074627
1390	0.1442983267
1391	0.1442877147
1392	0.1442752596
1393	0.1442556242
1394	0.1442416146
1395	0.1442369196
1396	0.1442288652
1397	0.1442137302
1398	0.1442029001
1399	0.1441843617
1400	0.1441685179
1401	0.1441525845
1402	0.1441414571
1403	0.1441287532
1404	0.144122375
1405	0.1441144666
1406	0.1440999478
1407	0.1440922299
1408	0.1440816366
1409	0.1440761571
1410	0.1440725967
1411	0.1440584607
1412	0.1440471829
1413	0.1440276588
1414	0.1440107885
1415	0.1439902359
1416	0.1439808043
1417	0.1439749342
1418	0.143968544
1419	0.143954609
1420	0.1439467234
1421	0.143935461
1422	0.1439250296
1423	0.1439057265
1424	0.1438911593
1425	0.1438807894
1426	0.1438680193
1427	0.1438599363
1428	0.1438527624
1429	0.1438390904
1430	0.1438289897
1431	0.1438175335
1432	0.1438063362
1433	0.1437986329
1434	0.1437935006
1435	0.1437837968
1436	0.1437729829
1437	0.1437662543
1438	0.1437592501
1439	0.1437522041
1440	0.1437394351
1441	0.1437355395
1442	0.1437198627
1443	0.1437156065
1444	0.1437087917
1445	0.143697075
1446	0.1436856264
1447	0.1436728871
1448	0.1436685201
1449	0.1436575635
1450	0.1436478703
1451	0.1436397233
1452	0.1436282911
1453	0.1436215565
1454	0.1436115534
1455	0.1435995859
1456	0.1435828614
1457	0.1435726957
1458	0.1435699652
1459	0.143561254
1460	0.1435540944
1461	0.143544599
1462	0.1435363192
1463	0.1435339485
1464	0.1435247651
1465	0.1435118084
1466	0.1435039653
1467	0.1434894418
1468	0.1434783082
1469	0.143471896
1470	0.143463223
1471	0.143451883
1472	0.1434448508
1473	0.1434308655
1474	0.1434243274
1475	0.1434183612
1476	0.1434042028
1477	0.143396846
1478	0.143385674
1479	0.1433727224
1480	0.1433657519
1481	0.1433564149
1482	0.1433509866
1483	0.1433469622
1484	0.1433354763
1485	0.1433285203
1486	0.1433193622
1487	0.1433085796
1488	0.143302933
1489	0.1432939602
1490	0.1432862815
1491	0.1432789694
1492	0.1432708308
1493	0.1432611934
1494	0.1432497592
1495	0.1432439926
1496	0.1432376917
1497	0.1432242395
1498	0.1432084441
1499	0.1432010238
1500	0.1431932459
1501	0.1431779375
1502	0.1431732844
1503	0.1431639935
1504	0.1431572489
1505	0.1431459087
1506	0.1431446892
1507	0.1431375135
1508	0.14312459
1509	0.1431217836
1510	0.1431170342
1511	0.1430978657
1512	0.1430830482
